,text,z1,z2
24,"AWWWWW DONNIE BOYYYYYYY

DON'T YOU DARE BE SOUR 

CLAP FOR YOUR WORLD FAMOUS 2 TERM PREZ

AND FEEEEEEEL THE POWWWWWWER ",-0.0845244018377,-0.0506527843017
25,"""Bah gawd! That's..Who is this Michael?! Thats Obama! It's Obama! Obama is here! OH MY GOD reasonable arguments out of nowhere!""",-0.112355265061,0.0576161456467
26,The-rock-obama!,-0.112355265061,0.0576161456467
27,"Obama strolls out and waves both of them off the stage. Ya'll motherfuckers both go home, I'm tired of this shit. I'll be answering the rest of the questions here.",-0.0812364219536,0.0246277695255
28,I read that in his voice and it was pretty rad.,-0.0769088778697,-0.0178847634144
29,"I liked it how Trump said ""Electing Hillary would be like four more years of Obama."". 


Obama is enjoying some extremely high approval ratings right now...",0.00397704905714,-0.0228364959547
30,"""She's horrible. Our leaders are horrible""

""Mr. Trump, what would you do differently? ""

""Not be horrible""

Lol",0.741472995565,0.0864274921483
31,"That's his answer to every question. ""Things are bad, so bad. I will fix them by being gooder. So much gooder.""",0.0892093247744,-0.0218724167854
32,Bigly gooder.,-0.0709335721946,0.0087361951606
33,"""All my words will be cromulent. Perfectly cromulent!""",-0.0709335721946,0.0087361951606
34,The word cromulent reminds me of a flaky pastry or baked good like croissant or cronuts.,-0.247172547066,-0.305931696783
35,"Literally all he says. ""It's horrible, tremendous failure, absolutely tremendous. I'm not going to be a failure. I will be the exact opposite of horrible.""",-0.0560397222761,0.0292955182758
36,He'd rejigger the government. ,-0.0788540832298,-0.0048668208027
37,"Favorite ""incoherent rambling"" of the night regarding Trump tape:

>No, I didn’t say that at all. I don’t think you understood what was — this was locker room talk. I’m not proud of it. I apologize to my family. I apologize to the American people. Certainly I’m not proud of it. But this is locker room talk.  You know, when we have a world where you have ISIS chopping off heads, where you have — and, frankly, drowning people in steel cages, where you have wars and horrible, horrible sights all over, where you have so many bad things happening, this is like medieval times. We haven’t seen anything like this, the carnage all over the world. And they look and they see. Can you imagine the people that are, frankly, doing so well against us with ISIS? And they look at our country and they see what’s going on. Yes, I’m very embarrassed by it. I hate it. But it’s locker room talk, and it’s one of those things. I will knock the hell out of ISIS. We’re going to defeat ISIS. ISIS happened a number of years ago in a vacuum that was left because of bad judgment. And I will tell you, I will take care of ISIS.",-0.0182603842937,-0.112656910637
38,"I have to imagine his campaign spent hours upon hours workshopping and drilling his response to that specific question.  I was expecting the most stock ""I'm sorry, but it's not that big of a deal, and Hillary is bad too"" answer.  Never once did it cross my mind that he would just start talking about ISIS.  My jaw was hanging open during the whole answer.",0.165091913064,-0.117261077462
39,"I don't know, this one was great too:    
""I have a very, very great balance sheet, so great that when I did the Old Post Office on Pennsylvania Avenue, the United States government, because of my balance sheet, which they actually know very well, chose me to do the Old Post Office, between the White House and Congress, chose me to do the Old Post Office. One of the primary area things, in fact, perhaps the primary thing was balance sheet. But I have no loans with Russia. You could go to the United States government, and they would probably tell you that, because they know my sheet very well in order to get that development I had to have.""",-0.0715026484701,-0.0643730212152
40,I literally could not believe my ears when I heard that. Like WTF!!,-0.184717497925,-0.151750845021
41,"""He and I haven’t spoken and I disagree""

Pence:...... ",-0.125960962991,0.0281663628949
42,"lol and then Anderson was like ""...Did you just disagree with your running mate?""

I actually laughed at that part",-0.157530498682,-0.324680377278
43,"*shakes head*

That's nonsense. He never said that.",-0.129213539736,0.020644240773
44,"Pence: He didn't say that. 


Edit: Alternatively, ""You whipped out that 'I haven't spoken to my running mate' thing again.""

Edit 2: Pence is cancelling events. https://twitter.com/chrislhayes/status/785333937560256512",-0.113689279272,0.0806072504825
45,"https://twitter.com/gbrockell/status/785319074083528704

Audience member with a great face when Trump called Clinton the devil. ",0.126903714265,0.138159732317
46,Death stare http://i.imgur.com/UHIrKDy.jpg ,-0.115289882267,0.0922434029038
47,"And this one:
http://imgur.com/a/4anIO

Edit: http://imgur.com/bl5yLO0",-0.111840711448,0.0967117584783
48,"I believe this gentleman had just asked the candidates if they each believed they could be a devoted president to all the people of the United States, which prompted Trump to go on a word salad voyage that as far as I could tell was about how black people all live in war zone ghettos.",0.196600824139,-0.0881558889259
49,"Everytime Trump spoke to a brown person he started rambling about inner city ghettoes, no matter what the question was",0.688265203394,0.0785501089313
50,Not entirely true! He also told a Muslim lady that she needs to report it whenever she sees bombs being made in her fellow Muslims' homes.,-0.0571644825377,0.0782804141251
51,Looked like Samuel L. Jackson from Django. ,-0.287730706953,-0.375435732291
52,"My personal favorite image of the debate.

https://twitter.com/bendreyfuss/status/785294256135086080/photo/1",-0.166605109133,0.443479691278
53,"Speaking of audience reactions, the guy to the left of the Muslim woman who asked about Islamophobia looked incredibly disgusted while Trump rambled on justifying Islamophobia.",0.207641051839,0.00570916668292
54,It was truly amazing to see an Islamophobic answer to a question on Islamophobia.,0.219832655746,0.00284677837048
55,"""Do you think Trump has the disposition to be president?""  
""No I...""  
*interrupted by Trump*",0.490435718952,0.0847879340359
56,"Honestly, for a moment I thought she was just going to stop at 'no'.",0.0282385889324,-0.138318765476
57,"""No...He can have the rest of my time.""",-0.0569831384968,0.00916745628005
58,"Sad she didn't just go ""See?""",0.0538492694457,-0.179355279227
59,"I was waiting for it, such an opportunity.",-0.0709335721946,0.0087361951606
60,That improvisation is the main thing her debate style is missing. Obama would have jumped on that one.,-0.163562284838,0.452941275387
61,"I loved how quickly she came out with the ""no."" He'd barely finished the question. She didn't start with, ""Well, we've had a lot of opportunity to see my opponent blah blah blah."" Just a straight up NO right out of the gate. ",0.132281041426,-0.0478994333745
62,"That man from the audience who came up with the last question is the HERO WE DON'T DESERVE.

Edit: [Karl Becker for President] (http://i.imgur.com/GYbuun2.jpg)",0.0192674725914,0.049469109513
63,What was the question and general replies? I was flying and missed that portion. ,0.269402000546,0.0377995177618
64,"Final question was to name something they respected about each other. Hillary respects Trump's children, Trump respects how Hillary never gives up.

Only question Trump answered well IMO.",0.668969835804,0.0424941856726
65,"I thought they were both ok answers in terms of their content, but that Hillary framed her answer poorly. She should have said that she respects Trump because he has done well by his children and they have turned out to be wonderful people or something rather than starting with ""I respect his children"".",0.251272347511,-0.0341743546837
66,"She complimented in such a way that it couldn't be cut and used in a commercial, but they couldn't say she didn't compliment.",-0.00104459395077,-0.0733841428628
67,Funny considering how much he's slated her for lacking stamina tbh,-0.0709335721946,0.0087361951606
68,It showed us a side to this election that I wish we saw more often.,-0.106202743134,0.00778815215137
69,Actual civility.,-0.0709335721946,0.0087361951606
70,"The side of the election that I want to see more often is policy discussion. What direction that each candidate wants to take the country. They did a little of that but not nearly enough. Complimenting each other is not that. This debate, like the others, is theater.  Pandering to misinformed and ignorant ""undecideds"". 

Really? You're still undecided with such a contrast on stances? Or maybe undecideds don't want either, which I could see. But this is America, you only get TWO dumb choices. I expect many disenfranchised voters to skip the poles which is an advantage for Trump. ",0.00429566031945,0.0312166720522
71,Classic Carl,-0.0709335721946,0.0087361951606
72,"Karl with a k, makes it better.",-0.0685490112672,-0.00921452047641
73,"And he sounded like he was choking up. I can understand the frustration of seeing two people, on of which will be the future POTUS, just saying completely negative things about each other and wanting to just hear something nice.",-0.0373964431019,-0.307126497816
74,"Debate winners tonight: Saturday Night Live, nihilism, South Park, Marla Maples, alcoholism.",-0.207494966657,0.807156572714
75,"https://twitter.com/BlitznBeans/status/785262371920945153

Van Jones",-0.115497712604,0.133211518376
76,_fist bump_,-0.0709335721946,0.0087361951606
77,Damn that episode of SNL was pretty funny,-0.0769088778697,-0.0178847634144
78,"I dunno, I think Alec Baldwin was too over the top to be believable this episode. ",-0.0650310914019,0.0681284646701
79,"Ran a little long, but the cast really nailed their impersonations this time around. Baldwin's makeup team needs to back off the rouge a bit though. ",-0.0474623945214,-0.0419087714404
80,Ya cant wait for the 2nd presidential debate!,-0.172487911855,0.504458640336
81,"I was genuinely expecting Trump to call Clinton a bitch on live TV, but saying he'd jail her was a pretty close 2nd",0.257508397227,0.0472427018598
82,"Well, he literally called her the devil. That's gotta account for something.",-0.0945173324282,0.0274347294243
83,am I wrong or isn't the saying *gotta count*?,-0.0725755411023,-0.0210919431932
84,He also said her heart is full of hate...,-0.119317441598,1.80120162584e-06
85,He called her the Devil as well. ,-0.0812702451527,0.0123850160644
86,"Anderson: Have you groped a woman?

Trump: Anderson, I will wipe out Isis so hard that you will want to be groped by me. ",0.27773640337,0.00199802348397
87,"Anderson: You do know that's sexual assault?

Trump: Compared to ISIS, I'm not that bad",0.242240530742,-0.0181132332855
88,"New slogan:

Vote for Trump : Better than ISIS",0.255454963877,0.0138560777062
89,"Vote for Pence: ""My role model is Dick Cheney""",-0.125960962991,0.0281663628949
90,"He was very oddly resistant to answering that. I view it as Cooper lobbing him an easy one.

One of the biggest aspects of ""locker room talk"" is bragging about things that never happened. So Cooper gives him an easy opportunity to clarify and deny ever actually assaulting women. And instead, he talks about ISIS for another minute, and ignores Cooper's attempt to help him out, what, three different times? That's just a bad tactical decision; it makes you look like you're hiding something.",-0.112366619024,-0.196857244859
91,"The problem is this:  if he denies it flatly, then the media will just dig up what are probably numerous examples where women accuse him of doing what he just denied.  ",0.0421961311467,-0.206388998303
92,"It took 3 follow up questions for him to actually say he has not groped women. 2016, folks.",-0.0640375717879,-0.0787253896759
93,"Did he even really deny it?  It was so in passing, and he avoided saying it so many times, that I honestly don't even know if his wording counts as a denial.  ",-0.0405751377448,-0.129945774107
94,That's so accurate I want to be groped by you,-0.0559410713901,-0.0236181231336
95,Can't wait to see Alec Baldwin Trump say this.,0.372409627052,-0.000384612613108
96,">Mr. Trump, you've said that discipline is important. ""If a leader doesn't have it, they won't be a leader for long."" But you've also tweeted that people should look at a sextape. Is that the discipline of a good leader?

>Wasn't a sextape. She says she'll be awake at 3AM as well. Tweeting happens to be a modern day form of communications. I have almost 25m followers. It's an effective form of communication. 

How is that even close to an answer?
",0.158367422027,-0.0512290776461
97,"The worst part is that you could do this with literally every answer he had.
",-0.0453463147505,0.0178150589292
98,"No he worst part was where he didn't have the discipline to not interrupt her on a Question about discipline. 
",0.123000781228,0.0188071987357
99,That..is it all the worst part? Maybe it is all the worst part.,-0.0907739877787,0.0285139482074
100,The worst part is where his supporters will think he won.,-0.0698742335593,0.0715877862427
101,The worst part is that he has supporters.,-0.0947788925888,0.0534326874971
102,Yes. Something was off about a lot of his answers. He had no substance. It was all puff. Classic demagoguery. ,-0.0353614399802,0.0178238571513
103,"It was Billy Madison 2: The Presidential Candidate that Lost His Way.

Seriously, I wanted Anderson Cooper to respond with the whole, ""Mr. Trump, what you just said is one of the most insanely idiotic things I have ever heard. At no point in your rambling, incoherent response were you even close to anything that could be considered a rational thought. Everyone in this room is now dumber for having listened to it. I award you no points, and may God have mercy on your soul.""",0.0784412041452,-0.0889885913947
104,"Preach it,brother.",-0.0709335721946,0.0087361951606
105,"Right? People are saying that it was close or that Trump did pretty well, and yet his responses are *literally nonsensical*. ***What the fuck.***",0.150671559543,-0.0106881588723
106,"He's being graded on a curve. Everyone expected him to start screaming the N word, call her a bitch etc. Instead he just rambled incoherently. So by that measure he did better than last time..",-0.00433183217859,-0.135757056443
107,">""I didn't say check out a sex tape!""

Exact quote: ""check out sex tape""",-0.0127811896686,-0.0406667922382
108,"**Non sequitur**

Origin: Latin, literally it does not follow.

Definition: A conclusion or statement that does not logically follow from the previous argument or statement.


- From The Oxford online English dictionary.  ",-0.0940038521515,0.0316131439466
109,"**word sal·ad**  
*noun*  
   a confused or unintelligible mixture of seemingly random words and phrases, specifically (in psychiatry) as a form of speech indicative of advanced schizophrenia.",-0.0709335721946,0.0087361951606
110,"**Ignoratio elenchi**

*noun*


a logical fallacy that consists in apparently refuting an opponent while actually disproving something not asserted.

Ignorance of the nature of refutation

AKA missing the point",-0.101848217456,-0.0616341828416
111,That still doesn't explain how twelve hippos can fit into a smaller tub than ten can. ,-0.0968497528734,-0.0282286044726
112,"Haha he brought up Chinese steel himself, why leave an open goal lol.",-0.0709335721946,0.0087361951606
113,He probably considers his purchase a genius move,-0.0211130113472,-0.00349774439435
114,"Yeah, I wondered if he had some prepared comeback for that since he brought it up himself, but I guess Donald was just projecting again.",0.0546993252826,-0.138955487753
115,Yeah he didn't  even refute it.,0.0288648429126,-0.0684120721041
116,"Wow look at all the disposable cameras!! 

They still make these?",-0.0233801442299,0.000393095316051
117,They wouldn't let us bring in any electronic devices so they gave us those cameras after the debate. ,-0.207494966657,0.807156572714
118,[deleted],-0.203303448185,0.0347697998554
119,"Bro, thats motherfuckin' Ken Bone",-0.0709335721946,0.0087361951606
120,[deleted],-0.203303448185,0.0347697998554
121,"Probably hand them out. Security issue, won't allow digital cameras im guessing. ",-0.0138925859366,0.00687427175349
122,"The 90s are in again. Clinton presidents, crop tops, disposable cameras.",0.0710620167501,0.0991265665666
123,"moderator: how are you going to fix it
trump: ill fix it
moderator: how
trump: yes ",0.444433781925,0.0606749793828
124,"Honestly these debates need to be longer and they should be allowed to speak for longer.

We're talking about the future of our country here. Yet these events only get 90 minutes devoted to them? Only two minutes to answer complex questions? How are any of the people on the fence supposed to make up their minds when they're rarely allowed to receive complete answers?",0.0369090134273,-0.0296744495747
125,"I'd rather just have more Debates. My adrenaline levels are through the roof whenever I watch these. I don't know about you, but I'm physically exhausted after 90 minutes of these punks slugging it out. ",-0.0204713687993,-0.200131922432
126,"Yeah, I end up getting a workout just from pacing frantically around the room.",-0.0491943015826,-0.157133326172
127,"I dunno, you give them 3 mins to answer and Trump will just ramble on for an extra minute and still not answer the question.",0.372335368801,-0.0681206201733
128,"""Mr. Trump, let me repeat the question""",0.688265203394,0.0785501089313
129,"""...and what the hell, I might as well remind you what your running mate said, too.""",-0.162016447711,0.0111039677838
130,It's like getting thrown a pass on the 1 yard line and turning around and running towards the other end zone. What??????,-0.257483986788,-0.193580437783
131,Yeah who decides to pass on the 1 when they can just run it in with Lynch....,0.0427547706202,-0.203922253449
132,God dammit IS NOWHERE SAFE?,-0.0709335721946,0.0087361951606
133,"""She didn't speak during your turn""",0.00553533226185,-0.0233389556176
134,I loved that. She let him say his whole god damn answer and only *then* did she repeat the question as if he hadn't said anything at all.,0.117029557506,-0.0533455660012
135,"Well if she'd interrupted halfway through, he could have said ""I'm getting to that"", and if he actually had it would have looked like he was being attacked. Waiting until he ""answered"" first removed that option for him.",-0.251785146986,-0.214865256962
136,"""Sure, and let me ignore it again.""",-0.0709335721946,0.0087361951606
137,"This constant talking point from Trump that Clinton didn't do anything about taxes, or healthcare, and this or that. AS A SENATOR YOU DONT HAVE SOME MAGICAL UNILATERAL POWER TO CHANGE THE TAX CODE. This is the most obnoxious shit that Trump babbles about.",0.293944234719,0.014650489199
138,"It just shows how much Trump *hasn't thought* about how he would actually implement his policies.

Guess what: you don't become President and become supreme dictator.  You need to work with people *gasp*!  I honestly think he doesn't realize this, and this is why he makes ridiculous promises.",0.148246794028,-0.135073054626
139,"He doesn't seem to understand the very basics of how government works. This is like a mechanic walking into a hospital and demanding they let him do open heart surgery. Like, yeah, there's valves involved in both, but there's a reason we require qualifications for important jobs.",-0.177109268554,-0.283937464808
140,[Bernie everytime Trump mentioned him](https://media.giphy.com/media/l0NwILpj4Sh2Yx64U/giphy.gif),0.189498005332,0.144081776019
141,"Oh, I miss Bernie's old man humor. I like the Hillary shimmy, but he's just more natural.",-0.0743210993805,-0.287020331361
142,Wonder how Pence feels with that giant knife sticking out of his back.,-0.125960962991,0.0281663628949
143,Trump's still got a firm grab on that pussy so he's not going anywhere. ,0.365943033119,0.0518451021392
144,"Reminder that Trump seriously suggested defeating ISIS in an overnight ""sneak attack.""  This man thinks the real world is basically a Hollywood action movie.",0.195760606901,-0.00619175569843
145,"Yeah, he talks as if the military should be slapping their foreheads and saying, ""Oh, of COURSE! Why haven't we thought of that yet?!"" 

Insane.",-0.0220825026102,-0.0687063393528
146,"I can't picture this man being commander in chief. ""Yes, we should also train our soldiers to point and yell 'Hey look over there!'""",-0.10509191096,-0.0180789414263
147,Not to mention giving civilians a 0% chance of being able to get out alive.,-0.0709335721946,0.0087361951606
148,"""Surprise! White phosphorus!""",-0.0709335721946,0.0087361951606
149,"Not to mention that a sneak attack would not give time for innocent people to flee. 

Not like Trump would consider that in the first place though. ",0.188648431729,-0.170728125978
150,"They're not innocent though! They're terrorists! 

---Trump, probably. ",0.358437082588,0.0348348254907
151,"Donald Trump ends first debate: ""She's got no stamina!""

Donald Trump ends second debate: ""She never quits!""",0.224282344006,0.507049758997
152,"Third debate: ""Sometimes she is energized and focused, some times she is not!"" ",-0.207494966657,0.807156572714
153,https://imgur.com/ow1x5k6,-0.112204125694,0.123554904785
154,"> ""No one respects women more than I do"" 

Cue laugh track",-0.0709335721946,0.0087361951606
155,"And he said ""you can go first, I'm a gentleman"" and they laughed. ",-0.129213539736,0.020644240773
156,"""See, they're laughing with me""",-0.0709335721946,0.0087361951606
157,"He held up the microphone and opened his mouth before the question was even done. Hillary sniped him for it, then he pulls a sexist comment. Classic.",0.16989802466,-0.0280690939743
158,Watched the debate at a bar. That's literally what happened.,-0.171564257487,0.507647156419
159,I was watching the debate in a crowded theater and I have no idea what anyone said after that because everyone was laughing hysterically.,-0.207905546371,0.573752455416
160,I invite everyone to read transcripts of Trumps answers and try to explain what he was actually saying at any given moment.,-0.0721008371273,-0.0564830248353
161,"The first two or three ""answers"" were by far the worst. It reminded me of an essay question on a test where you want to make sure you've said all the important things the teacher is going to look for, so you ramble on about everything you know for 5 pages just in case. ",0.0645323242112,-0.0642521146049
162,It brought to mind cover letters you write to apply for a job where you know they will be run through a keyword match program. Just shovel all the buzzwords in there to wedge your foot in.,-0.000587627556528,-0.193418064804
163,[deleted],-0.203303448185,0.0347697998554
164,"""This was locker room talk. I'm not proud of it. I apologize to my family. To the American people. Certainly I'm not proud of it. But this is locker room talk. When we have a world where you have ISIS chopping off heads, where you have frankly drowning people in steel cages, wars, and horrible, horrible fights all over — so many bad things happening. We haven't seen anything like this, the carnage all over the world. Can you imagine the people that are frankly doing so well against us with ISIS? And they look at our country and see what's going on. Yes, I'm very embarrassed by it. I hate it. But it's locker room talk and it's one of those things. I will knock the hell out of ISIS. We're going to defeat ISIS""",-0.0660773303797,-0.08266056104
165,"> But this is locker room talk. When we have a world where you have ISIS chopping off heads, 

A true orator and statesman for the ages.",-0.0857774309866,-0.00503618358088
166,[deleted],-0.203303448185,0.0347697998554
167,"Personal favorite: ""Have a very very great balance sheet, so great that when I did the old post office on Pennsylvania Avenue, the United States government because of my balance sheet which they actually know very well chose me to do the old post office between the White House and Congress, chose me to do the old post office one of the primary things in fact perhaps the primary thing was balance sheet.""",-0.0855913706118,-0.0452927964805
168,"For most of his answers, I could see where he was trying to go, when he was trying to pivot, etc., but this one...does *anyone* have the slightest idea what this word salad means?",-0.0878192111723,-0.00222172843405
169,Seems to be trying to say that one of his companies was given a contract to do/redo the old post office building in some fashion and that is somehow proof that he pays taxes and has no weird and/or conflicting business concerns. As if they choose a company based solely on their financials ( a weird thing to suggest) and that somehow his personal tax and money issues would be a part of company financial documents. It's a weird nonsensical point. It's so absurd it's more incriminating than saying nothing about it.,-0.0955548996847,-0.0552138122468
170,Shit I thought I must have vagued out when he said that and missed his point. Nope. Incoherent.,-0.090877945508,-0.0475972857567
171,"Physically impossible. Yet people always find a way to elaborate his babbling bullshit and make sure everyone knows what he ""really meant"" because trump has such a profound understanding of anything on the planet ever ",0.268028156592,-0.0529584453869
172,"> Donald Trump ""There Is Such A Thing As Clean Coal"".

> No, there isn't. No commercially viable carbon capture at present.

https://twitter.com/michaelemann/status/785306956336508928

Please don't buy into this clean coal nonsense. Politicians have been promising it for decades.",0.0817651509059,0.104996528444
173,"As someone who spent last year of my Chemical Engineering degree working on Clean Coal Projects research - this is the absolute truth - there's no such a thing as clean coal - only less dirty coal.

Yes, there are multiple technologies to remove polluting particulates from being released into atmosphere but it will never be as clean as gas or nuclear.",-0.0466436563409,0.0443195970575
174,"IIRC, clean coal was just a marketing term used to describe a scrubbing process by a coal lobby group but they used in their tv commercials to make it sound like somebody invented a whole new kind of coal.",-0.0514247238452,-0.0957228944326
175,I can't believe someone running for POTUS directly disagreed with their own running mate during a debate. ,-0.178863237971,0.264137520062
176,"Muslims: How do we battle Islamophobia?
Trump: More Islamophobia! ",0.741472995565,0.0864274921483
177,"**Question: What's your thoughts on sexual assaults!?**
&nbsp;

**Trump: I will defeat ISIS...**",0.499225909144,0.041998191115
178,"I challenge anyone to read the transcript of his answers and guess what the question was without hard memorizing the debate, especially his supporters. 
",0.0143249007575,0.39602000636
179,Isn't the EPA being restrictive a good thing? I mean we only have one planet to live on.  ,-0.109296223462,-0.0292688145838
180,It is absolutely a good thing. We need the EPA to prevent corporations from fucking up the environment. ,-0.102260562504,-0.00968372850489
181,"Don't forget the ""environment"" is not some trees that exist outside cities. The primary things EPA prevents is companies straight up killing people by poisoning the air we breathe and water we drink. ",-0.0237286381225,-0.0804184679606
182,"Donald: The EPA is killing our energy companies.

Me: Is that is supposed to sound...bad?",-0.0101404933667,0.00853293891033
183,"Seriously. Why would people want to live in China where manufacturing plants blow up, mines collapse, and people can't even go outside some days...?",0.00873379705475,-0.0653112835415
184,"It's almost like they, as an agency, are trying to protect our environment... The fucking nerve of some people! ",-0.132207308091,-0.16350494602
185,"That last question was just amazing! Such a great way to close it off, it actually gave me a little hope in humanity.",0.0755659391657,-0.140012365526
186,"The real hero of the night.

That guy who asked the second to last question though. The red sweater guy. Made me smile for some reason. ",0.0141206946077,-0.0134223004841
187,"Thanks, I thought I looked pretty good. ",-0.0840517591762,-0.0972402916444
188,I love how this comment was unnoticed 3 days ago and now it is a national treasure. ,-0.0510159388708,-0.0272124791661
189,"2016 may be a year of unmitigated disaster, but Ken Bone is a bright light in the darkness, a beacon for the world-weary and anxious.  ",-0.0815992688481,-0.00359167338704
190,I love that right after the debate you hopped on Reddt and started commenting about the debate. You are a true American,-0.167574322896,0.648014814478
191,Mothafuckin' KEN BONE !! ,-0.0709335721946,0.0087361951606
192,"Oh my god you're Ken Bone!

Hello from the UK!",-0.0709335721946,0.0087361951606
193,"When he came into frame, my sister exclaimed that he was ""so cute!"" 

He was, lol.",-0.0709335721946,0.0087361951606
194,I want to buy that guy a pizza or flowers or something.,-0.0834321344542,-0.0329668176732
195,"Would anybody have guessed that in 2016, CNN would have to fact check a presidential candidate on whether or not he told people to check out a sex tape?",-0.0383889685926,-0.0189694215759
196,I was going to take a drink after every cringe moment. I just gave up and hooked up an IV of of bourbon after 15 minutes.,0.0246386002109,-0.131674810075
197,"Can I get a gif of that Hillary zoom? You know the one. 

Edit: Thanks! http://imgur.com/fYr9x4O
Created by /u/Juuicey

Edit 2: HOLY SHIT YOU CAN SLOW DOWN THE GIF IN THE LOWER LEFT CORNER",-0.0592420211826,0.0324813919979
198,That was like an Eric Andre show shot.,-0.287730706953,-0.375435732291
199,Maybe this whole election is the nation getting Kraft Punk'd,-0.146395358721,-0.019848601868
200,uhhhh that guy SUCKS,-0.10159110292,-0.018185952941
201,"Hey it's me Kraftpunk.

Hey Kraftpunk...

Did you see I am running for President? (shoots cheese out of his vagina)

Get out! Get out of here!

Hannibal body checks

Enough! I hate that guy!",-0.100350127481,-0.0517901234331
202,What the fuck was going on with the cameras???,-0.0254627562104,0.0146092106834
203,With a studio camera you zoom in to get better focus. The directer should have cut to a different camera first. ,-0.0705061190537,-0.00460794078633
204,I just want a frame of when the fly landed on her face.,-0.000317630551374,-0.164942884602
205,http://16004-presscdn-0-50.pagely.netdna-cdn.com/wp-content/uploads/hillary-fly-370x278.jpg,-0.0559679133199,0.0569468873317
206,Yeah that was really awkward,-0.00264590224293,-0.0936469315377
207,"http://imgur.com/fYr9x4O
Created by /u/Juuicey",-0.115289882267,0.0922434029038
208,"Too fast, it was better slow",-0.0705061190537,-0.00460794078633
209,"That happened because there was a miscommunication between the cameraperson and the technical director, who operates the switcher. The director may have told the cameraperson to refocus the camera (which is done by zooming in and focusing on the subject's eye, hence the fast zoom in) but then told the tech director too late. So the cameraperson started zooming in to her face to refocus before the tech director switched shots.",-0.0709335721946,0.0087361951606
210,"Anderson Cooper went all night without actually murdering a candidate. I'm a little disappointed. But Donald did threaten to imprison Hillary with a special prosecutor, whined about it being 3 on 1, disagreed with his VP and dodged the fuck out of the whole grabbing pussy deal. But Cooper will be damned before he lets it go unanswered. ",-0.0122335232219,-0.0723503853277
211,Raditz definitely wanted to.,-0.0709335721946,0.0087361951606
212,"Who grabs someone by the pussy?

That sounds like a guy that would describe boobs as bags of sand.",-0.215548556936,-0.22461875829
213,"Well, for a town hall to give us specific policy details, Hillary told us a lot about hers and Trump just complained about Hillary. ",0.270226465924,-0.0931659930164
214,"in other words, pretty much like the rest of his primary and presidency campaign?",-0.199810617103,-0.232790748684
215,"Speaking time: 

Trump - 40:10          

Clinton - 39:05

And Trump kept complaining about it..",0.544270639446,0.106570430366
216,"They use onscreen timers in French presidential debates (at least one Royal-Sarkozy one I remember seeing). They should do that in the US too.

Edit: [What I had in mind.](http://referentiel.nouvelobs.com/wsfile/9811333541415.jpg)",-0.114322141434,0.0988494825609
