,label,text
28,1,I read that in his voice and it was pretty rad.
29,1,"I liked it how Trump said ""Electing Hillary would be like four more years of Obama."". 


Obama is enjoying some extremely high approval ratings right now..."
30,2,"""She's horrible. Our leaders are horrible""

""Mr. Trump, what would you do differently? ""

""Not be horrible""

Lol"
31,1,"That's his answer to every question. ""Things are bad, so bad. I will fix them by being gooder. So much gooder."""
32,1,Bigly gooder.
33,1,"""All my words will be cromulent. Perfectly cromulent!"""
34,0,The word cromulent reminds me of a flaky pastry or baked good like croissant or cronuts.
35,1,"Literally all he says. ""It's horrible, tremendous failure, absolutely tremendous. I'm not going to be a failure. I will be the exact opposite of horrible."""
36,1,He'd rejigger the government. 
37,1,"Favorite ""incoherent rambling"" of the night regarding Trump tape:

>No, I didn’t say that at all. I don’t think you understood what was — this was locker room talk. I’m not proud of it. I apologize to my family. I apologize to the American people. Certainly I’m not proud of it. But this is locker room talk.  You know, when we have a world where you have ISIS chopping off heads, where you have — and, frankly, drowning people in steel cages, where you have wars and horrible, horrible sights all over, where you have so many bad things happening, this is like medieval times. We haven’t seen anything like this, the carnage all over the world. And they look and they see. Can you imagine the people that are, frankly, doing so well against us with ISIS? And they look at our country and they see what’s going on. Yes, I’m very embarrassed by it. I hate it. But it’s locker room talk, and it’s one of those things. I will knock the hell out of ISIS. We’re going to defeat ISIS. ISIS happened a number of years ago in a vacuum that was left because of bad judgment. And I will tell you, I will take care of ISIS."
38,2,"I have to imagine his campaign spent hours upon hours workshopping and drilling his response to that specific question.  I was expecting the most stock ""I'm sorry, but it's not that big of a deal, and Hillary is bad too"" answer.  Never once did it cross my mind that he would just start talking about ISIS.  My jaw was hanging open during the whole answer."
39,1,"I don't know, this one was great too:    
""I have a very, very great balance sheet, so great that when I did the Old Post Office on Pennsylvania Avenue, the United States government, because of my balance sheet, which they actually know very well, chose me to do the Old Post Office, between the White House and Congress, chose me to do the Old Post Office. One of the primary area things, in fact, perhaps the primary thing was balance sheet. But I have no loans with Russia. You could go to the United States government, and they would probably tell you that, because they know my sheet very well in order to get that development I had to have."""
40,0,I literally could not believe my ears when I heard that. Like WTF!!
41,1,"""He and I haven’t spoken and I disagree""

Pence:...... "
42,0,"lol and then Anderson was like ""...Did you just disagree with your running mate?""

I actually laughed at that part"
43,1,"*shakes head*

That's nonsense. He never said that."
44,1,"Pence: He didn't say that. 


Edit: Alternatively, ""You whipped out that 'I haven't spoken to my running mate' thing again.""

Edit 2: Pence is cancelling events. https://twitter.com/chrislhayes/status/785333937560256512"
45,2,"https://twitter.com/gbrockell/status/785319074083528704

Audience member with a great face when Trump called Clinton the devil. "
46,1,Death stare http://i.imgur.com/UHIrKDy.jpg 
47,1,"And this one:
http://imgur.com/a/4anIO

Edit: http://imgur.com/bl5yLO0"
48,2,"I believe this gentleman had just asked the candidates if they each believed they could be a devoted president to all the people of the United States, which prompted Trump to go on a word salad voyage that as far as I could tell was about how black people all live in war zone ghettos."
49,2,"Everytime Trump spoke to a brown person he started rambling about inner city ghettoes, no matter what the question was"
50,1,Not entirely true! He also told a Muslim lady that she needs to report it whenever she sees bombs being made in her fellow Muslims' homes.
51,0,Looked like Samuel L. Jackson from Django. 
52,3,"My personal favorite image of the debate.

https://twitter.com/bendreyfuss/status/785294256135086080/photo/1"
53,2,"Speaking of audience reactions, the guy to the left of the Muslim woman who asked about Islamophobia looked incredibly disgusted while Trump rambled on justifying Islamophobia."
54,2,It was truly amazing to see an Islamophobic answer to a question on Islamophobia.
55,2,"""Do you think Trump has the disposition to be president?""  
""No I...""  
*interrupted by Trump*"
56,1,"Honestly, for a moment I thought she was just going to stop at 'no'."
57,1,"""No...He can have the rest of my time."""
58,0,"Sad she didn't just go ""See?"""
59,1,"I was waiting for it, such an opportunity."
60,3,That improvisation is the main thing her debate style is missing. Obama would have jumped on that one.
61,2,"I loved how quickly she came out with the ""no."" He'd barely finished the question. She didn't start with, ""Well, we've had a lot of opportunity to see my opponent blah blah blah."" Just a straight up NO right out of the gate. "
62,1,"That man from the audience who came up with the last question is the HERO WE DON'T DESERVE.

Edit: [Karl Becker for President] (http://i.imgur.com/GYbuun2.jpg)"
63,2,What was the question and general replies? I was flying and missed that portion. 
64,2,"Final question was to name something they respected about each other. Hillary respects Trump's children, Trump respects how Hillary never gives up.

Only question Trump answered well IMO."
65,2,"I thought they were both ok answers in terms of their content, but that Hillary framed her answer poorly. She should have said that she respects Trump because he has done well by his children and they have turned out to be wonderful people or something rather than starting with ""I respect his children""."
66,1,"She complimented in such a way that it couldn't be cut and used in a commercial, but they couldn't say she didn't compliment."
67,1,Funny considering how much he's slated her for lacking stamina tbh
68,1,It showed us a side to this election that I wish we saw more often.
69,1,Actual civility.
70,1,"The side of the election that I want to see more often is policy discussion. What direction that each candidate wants to take the country. They did a little of that but not nearly enough. Complimenting each other is not that. This debate, like the others, is theater.  Pandering to misinformed and ignorant ""undecideds"". 

Really? You're still undecided with such a contrast on stances? Or maybe undecideds don't want either, which I could see. But this is America, you only get TWO dumb choices. I expect many disenfranchised voters to skip the poles which is an advantage for Trump. "
71,1,Classic Carl
72,1,"Karl with a k, makes it better."
73,0,"And he sounded like he was choking up. I can understand the frustration of seeing two people, on of which will be the future POTUS, just saying completely negative things about each other and wanting to just hear something nice."
74,3,"Debate winners tonight: Saturday Night Live, nihilism, South Park, Marla Maples, alcoholism."
75,1,"https://twitter.com/BlitznBeans/status/785262371920945153

Van Jones"
76,1,_fist bump_
77,1,Damn that episode of SNL was pretty funny
78,1,"I dunno, I think Alec Baldwin was too over the top to be believable this episode. "
79,1,"Ran a little long, but the cast really nailed their impersonations this time around. Baldwin's makeup team needs to back off the rouge a bit though. "
80,3,Ya cant wait for the 2nd presidential debate!
81,2,"I was genuinely expecting Trump to call Clinton a bitch on live TV, but saying he'd jail her was a pretty close 2nd"
82,1,"Well, he literally called her the devil. That's gotta account for something."
83,1,am I wrong or isn't the saying *gotta count*?
84,1,He also said her heart is full of hate...
85,1,He called her the Devil as well. 
86,2,"Anderson: Have you groped a woman?

Trump: Anderson, I will wipe out Isis so hard that you will want to be groped by me. "
87,2,"Anderson: You do know that's sexual assault?

Trump: Compared to ISIS, I'm not that bad"
88,2,"New slogan:

Vote for Trump : Better than ISIS"
89,1,"Vote for Pence: ""My role model is Dick Cheney"""
90,0,"He was very oddly resistant to answering that. I view it as Cooper lobbing him an easy one.

One of the biggest aspects of ""locker room talk"" is bragging about things that never happened. So Cooper gives him an easy opportunity to clarify and deny ever actually assaulting women. And instead, he talks about ISIS for another minute, and ignores Cooper's attempt to help him out, what, three different times? That's just a bad tactical decision; it makes you look like you're hiding something."
91,0,"The problem is this:  if he denies it flatly, then the media will just dig up what are probably numerous examples where women accuse him of doing what he just denied.  "
92,1,"It took 3 follow up questions for him to actually say he has not groped women. 2016, folks."
93,1,"Did he even really deny it?  It was so in passing, and he avoided saying it so many times, that I honestly don't even know if his wording counts as a denial.  "
94,1,That's so accurate I want to be groped by you
95,2,Can't wait to see Alec Baldwin Trump say this.
96,2,">Mr. Trump, you've said that discipline is important. ""If a leader doesn't have it, they won't be a leader for long."" But you've also tweeted that people should look at a sextape. Is that the discipline of a good leader?

>Wasn't a sextape. She says she'll be awake at 3AM as well. Tweeting happens to be a modern day form of communications. I have almost 25m followers. It's an effective form of communication. 

How is that even close to an answer?
"
97,1,"The worst part is that you could do this with literally every answer he had.
"
98,2,"No he worst part was where he didn't have the discipline to not interrupt her on a Question about discipline. 
"
99,1,That..is it all the worst part? Maybe it is all the worst part.
100,1,The worst part is where his supporters will think he won.
101,1,The worst part is that he has supporters.
102,1,Yes. Something was off about a lot of his answers. He had no substance. It was all puff. Classic demagoguery. 
103,1,"It was Billy Madison 2: The Presidential Candidate that Lost His Way.

Seriously, I wanted Anderson Cooper to respond with the whole, ""Mr. Trump, what you just said is one of the most insanely idiotic things I have ever heard. At no point in your rambling, incoherent response were you even close to anything that could be considered a rational thought. Everyone in this room is now dumber for having listened to it. I award you no points, and may God have mercy on your soul."""
104,1,"Preach it,brother."
105,2,"Right? People are saying that it was close or that Trump did pretty well, and yet his responses are *literally nonsensical*. ***What the fuck.***"
106,1,"He's being graded on a curve. Everyone expected him to start screaming the N word, call her a bitch etc. Instead he just rambled incoherently. So by that measure he did better than last time.."
107,1,">""I didn't say check out a sex tape!""

Exact quote: ""check out sex tape"""
108,1,"**Non sequitur**

Origin: Latin, literally it does not follow.

Definition: A conclusion or statement that does not logically follow from the previous argument or statement.


- From The Oxford online English dictionary.  "
109,1,"**word sal·ad**  
*noun*  
   a confused or unintelligible mixture of seemingly random words and phrases, specifically (in psychiatry) as a form of speech indicative of advanced schizophrenia."
110,1,"**Ignoratio elenchi**

*noun*


a logical fallacy that consists in apparently refuting an opponent while actually disproving something not asserted.

Ignorance of the nature of refutation

AKA missing the point"
111,1,That still doesn't explain how twelve hippos can fit into a smaller tub than ten can. 
112,1,"Haha he brought up Chinese steel himself, why leave an open goal lol."
113,1,He probably considers his purchase a genius move
114,1,"Yeah, I wondered if he had some prepared comeback for that since he brought it up himself, but I guess Donald was just projecting again."
115,1,Yeah he didn't  even refute it.
116,1,"Wow look at all the disposable cameras!! 

They still make these?"
117,3,They wouldn't let us bring in any electronic devices so they gave us those cameras after the debate. 
118,1,[deleted]
119,1,"Bro, thats motherfuckin' Ken Bone"
120,1,[deleted]
121,1,"Probably hand them out. Security issue, won't allow digital cameras im guessing. "
122,1,"The 90s are in again. Clinton presidents, crop tops, disposable cameras."
123,2,"moderator: how are you going to fix it
trump: ill fix it
moderator: how
trump: yes "
124,1,"Honestly these debates need to be longer and they should be allowed to speak for longer.

We're talking about the future of our country here. Yet these events only get 90 minutes devoted to them? Only two minutes to answer complex questions? How are any of the people on the fence supposed to make up their minds when they're rarely allowed to receive complete answers?"
125,0,"I'd rather just have more Debates. My adrenaline levels are through the roof whenever I watch these. I don't know about you, but I'm physically exhausted after 90 minutes of these punks slugging it out. "
126,0,"Yeah, I end up getting a workout just from pacing frantically around the room."
127,2,"I dunno, you give them 3 mins to answer and Trump will just ramble on for an extra minute and still not answer the question."
128,2,"""Mr. Trump, let me repeat the question"""
129,1,"""...and what the hell, I might as well remind you what your running mate said, too."""
130,0,It's like getting thrown a pass on the 1 yard line and turning around and running towards the other end zone. What??????
131,0,Yeah who decides to pass on the 1 when they can just run it in with Lynch....
132,1,God dammit IS NOWHERE SAFE?
133,1,"""She didn't speak during your turn"""
134,1,I loved that. She let him say his whole god damn answer and only *then* did she repeat the question as if he hadn't said anything at all.
135,0,"Well if she'd interrupted halfway through, he could have said ""I'm getting to that"", and if he actually had it would have looked like he was being attacked. Waiting until he ""answered"" first removed that option for him."
136,1,"""Sure, and let me ignore it again."""
137,2,"This constant talking point from Trump that Clinton didn't do anything about taxes, or healthcare, and this or that. AS A SENATOR YOU DONT HAVE SOME MAGICAL UNILATERAL POWER TO CHANGE THE TAX CODE. This is the most obnoxious shit that Trump babbles about."
138,2,"It just shows how much Trump *hasn't thought* about how he would actually implement his policies.

Guess what: you don't become President and become supreme dictator.  You need to work with people *gasp*!  I honestly think he doesn't realize this, and this is why he makes ridiculous promises."
139,0,"He doesn't seem to understand the very basics of how government works. This is like a mechanic walking into a hospital and demanding they let him do open heart surgery. Like, yeah, there's valves involved in both, but there's a reason we require qualifications for important jobs."
140,2,[Bernie everytime Trump mentioned him](https://media.giphy.com/media/l0NwILpj4Sh2Yx64U/giphy.gif)
141,0,"Oh, I miss Bernie's old man humor. I like the Hillary shimmy, but he's just more natural."
142,1,Wonder how Pence feels with that giant knife sticking out of his back.
143,2,Trump's still got a firm grab on that pussy so he's not going anywhere. 
144,2,"Reminder that Trump seriously suggested defeating ISIS in an overnight ""sneak attack.""  This man thinks the real world is basically a Hollywood action movie."
145,1,"Yeah, he talks as if the military should be slapping their foreheads and saying, ""Oh, of COURSE! Why haven't we thought of that yet?!"" 

Insane."
146,1,"I can't picture this man being commander in chief. ""Yes, we should also train our soldiers to point and yell 'Hey look over there!'"""
147,1,Not to mention giving civilians a 0% chance of being able to get out alive.
148,1,"""Surprise! White phosphorus!"""
149,2,"Not to mention that a sneak attack would not give time for innocent people to flee. 

Not like Trump would consider that in the first place though. "
150,2,"They're not innocent though! They're terrorists! 

---Trump, probably. "
151,3,"Donald Trump ends first debate: ""She's got no stamina!""

Donald Trump ends second debate: ""She never quits!"""
152,3,"Third debate: ""Sometimes she is energized and focused, some times she is not!"" "
153,1,https://imgur.com/ow1x5k6
154,1,"> ""No one respects women more than I do"" 

Cue laugh track"
155,1,"And he said ""you can go first, I'm a gentleman"" and they laughed. "
156,1,"""See, they're laughing with me"""
157,2,"He held up the microphone and opened his mouth before the question was even done. Hillary sniped him for it, then he pulls a sexist comment. Classic."
158,3,Watched the debate at a bar. That's literally what happened.
159,3,I was watching the debate in a crowded theater and I have no idea what anyone said after that because everyone was laughing hysterically.
160,1,I invite everyone to read transcripts of Trumps answers and try to explain what he was actually saying at any given moment.
161,1,"The first two or three ""answers"" were by far the worst. It reminded me of an essay question on a test where you want to make sure you've said all the important things the teacher is going to look for, so you ramble on about everything you know for 5 pages just in case. "
162,0,It brought to mind cover letters you write to apply for a job where you know they will be run through a keyword match program. Just shovel all the buzzwords in there to wedge your foot in.
163,1,[deleted]
164,1,"""This was locker room talk. I'm not proud of it. I apologize to my family. To the American people. Certainly I'm not proud of it. But this is locker room talk. When we have a world where you have ISIS chopping off heads, where you have frankly drowning people in steel cages, wars, and horrible, horrible fights all over — so many bad things happening. We haven't seen anything like this, the carnage all over the world. Can you imagine the people that are frankly doing so well against us with ISIS? And they look at our country and see what's going on. Yes, I'm very embarrassed by it. I hate it. But it's locker room talk and it's one of those things. I will knock the hell out of ISIS. We're going to defeat ISIS"""
165,1,"> But this is locker room talk. When we have a world where you have ISIS chopping off heads, 

A true orator and statesman for the ages."
166,1,[deleted]
167,1,"Personal favorite: ""Have a very very great balance sheet, so great that when I did the old post office on Pennsylvania Avenue, the United States government because of my balance sheet which they actually know very well chose me to do the old post office between the White House and Congress, chose me to do the old post office one of the primary things in fact perhaps the primary thing was balance sheet."""
168,1,"For most of his answers, I could see where he was trying to go, when he was trying to pivot, etc., but this one...does *anyone* have the slightest idea what this word salad means?"
169,1,Seems to be trying to say that one of his companies was given a contract to do/redo the old post office building in some fashion and that is somehow proof that he pays taxes and has no weird and/or conflicting business concerns. As if they choose a company based solely on their financials ( a weird thing to suggest) and that somehow his personal tax and money issues would be a part of company financial documents. It's a weird nonsensical point. It's so absurd it's more incriminating than saying nothing about it.
170,1,Shit I thought I must have vagued out when he said that and missed his point. Nope. Incoherent.
171,2,"Physically impossible. Yet people always find a way to elaborate his babbling bullshit and make sure everyone knows what he ""really meant"" because trump has such a profound understanding of anything on the planet ever "
172,1,"> Donald Trump ""There Is Such A Thing As Clean Coal"".

> No, there isn't. No commercially viable carbon capture at present.

https://twitter.com/michaelemann/status/785306956336508928

Please don't buy into this clean coal nonsense. Politicians have been promising it for decades."
173,1,"As someone who spent last year of my Chemical Engineering degree working on Clean Coal Projects research - this is the absolute truth - there's no such a thing as clean coal - only less dirty coal.

Yes, there are multiple technologies to remove polluting particulates from being released into atmosphere but it will never be as clean as gas or nuclear."
174,1,"IIRC, clean coal was just a marketing term used to describe a scrubbing process by a coal lobby group but they used in their tv commercials to make it sound like somebody invented a whole new kind of coal."
175,1,I can't believe someone running for POTUS directly disagreed with their own running mate during a debate. 
176,2,"Muslims: How do we battle Islamophobia?
Trump: More Islamophobia! "
177,2,"**Question: What's your thoughts on sexual assaults!?**
&nbsp;

**Trump: I will defeat ISIS...**"
178,3,"I challenge anyone to read the transcript of his answers and guess what the question was without hard memorizing the debate, especially his supporters. 
"
179,1,Isn't the EPA being restrictive a good thing? I mean we only have one planet to live on.  
180,1,It is absolutely a good thing. We need the EPA to prevent corporations from fucking up the environment. 
181,1,"Don't forget the ""environment"" is not some trees that exist outside cities. The primary things EPA prevents is companies straight up killing people by poisoning the air we breathe and water we drink. "
182,1,"Donald: The EPA is killing our energy companies.

Me: Is that is supposed to sound...bad?"
183,1,"Seriously. Why would people want to live in China where manufacturing plants blow up, mines collapse, and people can't even go outside some days...?"
184,0,"It's almost like they, as an agency, are trying to protect our environment... The fucking nerve of some people! "
185,1,"That last question was just amazing! Such a great way to close it off, it actually gave me a little hope in humanity."
186,1,"The real hero of the night.

That guy who asked the second to last question though. The red sweater guy. Made me smile for some reason. "
187,1,"Thanks, I thought I looked pretty good. "
188,1,I love how this comment was unnoticed 3 days ago and now it is a national treasure. 
189,1,"2016 may be a year of unmitigated disaster, but Ken Bone is a bright light in the darkness, a beacon for the world-weary and anxious.  "
190,3,I love that right after the debate you hopped on Reddt and started commenting about the debate. You are a true American
191,1,Mothafuckin' KEN BONE !! 
192,1,"Oh my god you're Ken Bone!

Hello from the UK!"
193,1,"When he came into frame, my sister exclaimed that he was ""so cute!"" 

He was, lol."
194,1,I want to buy that guy a pizza or flowers or something.
195,1,"Would anybody have guessed that in 2016, CNN would have to fact check a presidential candidate on whether or not he told people to check out a sex tape?"
196,1,I was going to take a drink after every cringe moment. I just gave up and hooked up an IV of of bourbon after 15 minutes.
197,1,"Can I get a gif of that Hillary zoom? You know the one. 

Edit: Thanks! http://imgur.com/fYr9x4O
Created by /u/Juuicey

Edit 2: HOLY SHIT YOU CAN SLOW DOWN THE GIF IN THE LOWER LEFT CORNER"
198,0,That was like an Eric Andre show shot.
199,1,Maybe this whole election is the nation getting Kraft Punk'd
200,1,uhhhh that guy SUCKS
201,1,"Hey it's me Kraftpunk.

Hey Kraftpunk...

Did you see I am running for President? (shoots cheese out of his vagina)

Get out! Get out of here!

Hannibal body checks

Enough! I hate that guy!"
202,1,What the fuck was going on with the cameras???
203,1,With a studio camera you zoom in to get better focus. The directer should have cut to a different camera first. 
204,0,I just want a frame of when the fly landed on her face.
205,1,http://16004-presscdn-0-50.pagely.netdna-cdn.com/wp-content/uploads/hillary-fly-370x278.jpg
206,1,Yeah that was really awkward
207,1,"http://imgur.com/fYr9x4O
Created by /u/Juuicey"
208,1,"Too fast, it was better slow"
209,1,"That happened because there was a miscommunication between the cameraperson and the technical director, who operates the switcher. The director may have told the cameraperson to refocus the camera (which is done by zooming in and focusing on the subject's eye, hence the fast zoom in) but then told the tech director too late. So the cameraperson started zooming in to her face to refocus before the tech director switched shots."
210,1,"Anderson Cooper went all night without actually murdering a candidate. I'm a little disappointed. But Donald did threaten to imprison Hillary with a special prosecutor, whined about it being 3 on 1, disagreed with his VP and dodged the fuck out of the whole grabbing pussy deal. But Cooper will be damned before he lets it go unanswered. "
211,1,Raditz definitely wanted to.
212,0,"Who grabs someone by the pussy?

That sounds like a guy that would describe boobs as bags of sand."
213,2,"Well, for a town hall to give us specific policy details, Hillary told us a lot about hers and Trump just complained about Hillary. "
214,0,"in other words, pretty much like the rest of his primary and presidency campaign?"
215,2,"Speaking time: 

Trump - 40:10          

Clinton - 39:05

And Trump kept complaining about it.."
216,1,"They use onscreen timers in French presidential debates (at least one Royal-Sarkozy one I remember seeing). They should do that in the US too.

Edit: [What I had in mind.](http://referentiel.nouvelobs.com/wsfile/9811333541415.jpg)"
217,3,"They had them on the walls in the debate hall, but you could only occasionally see them."
218,1,"I think he meant for total time spent talking, not the two minute clock. Might be wrong though"
219,3,"He was trying to set up the ""it's rigged against me"" narrative mid debate this time, instead of waiting to see his critical reception like with the first debate."
220,2,"Well, Clinton did actually *say* a great deal more than Trump, so I guess he kinda has a point..."
221,1,[deleted]
222,1,"I make comments, I make great comments, I know comments and I find yours amazing.

"
223,1,"Because when he's pressured to answer specific policy questions, he flounders. Just look at when he was grilled on Aleppo. He fell apart. "
224,1,"I can't hear him talk anymore. My brain just wants to devour itself trying to untie all the verbal knots he makes when speaking. Even when someone gives him a jumping-off point, he response bears no relevance to what was asked. "
225,0,"> My brain just wants to devour itself


That's actually a really good way to put it. Oftentimes I seriously can't understand what he's trying to say - he seems unable to organize his ideas logically. He's like a middle schooler writing an essay, just spitting out whatever comes to mind without any thesis or structure. "
226,0,"When grading, that stuff is just given the lowest grade, writes a vague comment like ""Needs to organize thoughts more clearly"" and the teacher moves on to the next essay. Seriously, I've seen way more coherent essays from students with English as their third language, or students with PTSD. Trump is just all over the place and each fragment of a thought has no relevance to anything else."
227,1,That's because he is not actually educated on the issues and is skirting around them waiting for the clock to run out.
228,1,I think the only actual thing he discussed policy wise was getting rid of state borders for health insurers. 
229,1,Justice Scalia ... *Silence* ... great justice .. *Silence* .. recently died.
230,3,"No it was *sniffle* instead of silence, there was no quiet moment in this debate "
231,1,My microphone was broken.
232,2,"Well, yeah, did you hear all the sniffing? That wasn't trump, that was his rigged mic. /s"
233,2,"He complained about Clinton going ""a minute over"" on a question she spent 1:52 on. "
234,2,"Wow,  it did feel like Hillary did go over her time a lot but it's probably because Trump would always interrupt during her time. "
235,2,"> And Trump kept complaining about it..

Worked so well for Lincoln Chafee"
236,2,Anybody else hear that part when Trump basically encouraged restarting a Nuclear Arms Race with Russia? 
237,3,One of my key takeaways from the debate is that Donald Trump really needs to watch the Schoolhouse Rock about how a bill becomes law
238,1,"He tried to, but kept interrupting whenever it mentioned 'bill'"
239,1,"""Wrong"""
240,1,"""I don't talk to Pence""

Jesus Christ. That is going to hurt him. How the fuck can you run a country if you don't even talk to your allies? 

Edit: Fixed spelling. "
241,1,It would hurt him if this were any other election cycle. This isn't quite the normal presidential election... 
242,2,"If Trump didn't have to have a VP, I'm sure he wouldn't have one. Pence is just a formality to him."
243,1,Most already have their minds made up. Doubt any of this impacts either side much.
244,1,This is about independent voters now
245,2,"I'm going to go out on a limb and say that Trump's answer to the last question is the best answer he has gave in the past two debates combined. I really loved that question, way to go, Karl. "
246,2,"""Hillary never quits"" is probably the nicest thing Trump has ever said about anyone ever"
247,1,"But she also doesn't have any stamina!

She's an enigma. "
248,2,"Trump: We think a lot of the ISIS leaders are in Mosul, but now our leaders announce that we're attacking Mosul in three weeks. But all the bad guys leave. Why can't they just do it quietly and then announce? How stupid is our country?

Raddatz: There are reasons the military does that, such as psychological warfare

**Trump: I can't think of any.**

WTF SHE JUST SAID!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaarrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrg"
249,1,A military genius he is not. 
250,1,"Trump hasn't spoken to Pence about Syria - like, at all? And then he throws Pence under the bus over it? Wow - I wonder if this means Pence will be dropping out. Pence wants the 2020 run, and wants it badly. Getting talked down by his own freaking running mate on national TV is bad news for that.

Edit: Apparently Pence is tweeting that he's still on board. It'll be funny to see what he says about this in interviews!"
251,1,They communicate exclusively in locker room banter.
252,1,Grab Syria by the pussy?
253,1,Grabs Pence by the penis.
254,1,Pence: *Ooh* I would knock her up so *bad*. Then deny her abortion rights. 
255,0,"""I haven't spoken to him and we don't agree"" or something like that. My jaw dropped. Not that anything he says is really a surprise at this point"
256,1,"Well, Pence just posted this on Twitter""  Congrats to my running mate @realDonaldTrump on a big debate win! Proud to stand with you as we #MAGA."
257,2,"It would be an amazing Frank Underwood move. 

Undercut Trump sealing him losing the nomination and pushing yourself to the front of the 2020 race. "
258,1,"A four-year power play? Frank Underwood moves faster than that, IMO."
259,0,Props to the mod team who handled all the threads like an F1 Pit Crew. 
260,2,"Question: What would you prioritize in naming a Supreme Court Justice?

Clinton: We want good people with real life experience. People who tried more cases, people who understand what folks have gone against.

Trump: I ask Sec. Clinton, why isn't she funding her campaign with her own money and not money from special interests? Why aren't you putting money in? You've made a lot of it because you were in office, in Sec State? Why not?


*what?*"
261,2,"Mr Trump, you tweeted urging people to watch a sextape. Is that your idea of discipline?

""No I did not. Twitter is great. I have 25 million followers. Its a modern form of communication and its great.""

*What the fuck?*"
262,1,"By the way, the tweet that contains the exact phrase ""check out sex tape"" still exists. "
263,2,"> check out sex tape

I didn't even put in Trump's name.  I just searched for that phrase and the first link is an article with the tweet."
264,1,"He told Cooper not to downplay Twitter as if he was asking if using Twitter at 3am was an example of good discipline, not even understanding that it was about telling people to look up a sex tape. "
265,2,Trump didn't understand that the sex tape comment was the problem. You know since he's en enormous sexist. 
266,1,"This was most rambling, incoherent performance by a presidential candidate I have ever witnessed."
267,2,"Personally I think the discipline question was worse. Mr. Trump you tweeted to the public to check out a sex tape at 3am, is this good discipline?  
I never said sex tape! (he did) ... BENGHAZI"
268,1,"Jesus.

Fuck.

Yes.

I haven't watched all that many debates (I only became a citizen in 2008) but ...that was...in its own league, right?"
269,1,its unbelievable that he managed to get this far
270,1,"Yes, this election has been.... Exceptional.

You picked an awkward time to join up but... Uh.... Welcome!"
271,1,Yes it was insane.
272,1,"Yeah, this whole election has been a special kind of stupid"
273,1,"Especially the two sentences at some point about a post office, balance sheet and Pennsylvania Avenue or something. It literally made no sense."
274,1,"Don't forget about his ""beautifully reviewed judges"""
275,1,"""I know judges, I have the best judges."""
276,1,My response to his every response. 
277,1,"""Did you sexually assault anyone?""

""ISIS"""
