,text,z1,z2
31,"They are both awful, Trump has business sense but it also racist and 
sexist. Hillary is corrupt but has experience in government, though she 
shouldn't become US President just because she is a woman. Bernie Sanders 
was the only good choice now America is screwed",0.0194684980272,0.0867930795891
32,Trump just needs to shut up.,0.390518909608,-0.0760232821103
33,"if trump wins, im movin to japan",0.153605484047,-0.0568148061437
34,I hate Donald Trump he is sick,0.292045611651,-0.0452599369892
35,Trump is perfect for president,0.402177519051,-0.0611515069945
36,"Donald Trump needs to stop talking over Hillary. She is trying to make a 
point, and it isn't helping his debate in any way",0.0835549884288,0.143899042996
37,trump as prseident = world war 3,0.183442845448,-0.0652191490707
38,Hillary is all talk and absolutely no action whatsoever.,-0.169739771991,0.354120146702
39,"Bye guys , I'm moving to Canada :)",-0.109563040526,-0.0862031851658
40,me and my family are libertarions (is that how i spell it?) and im pround,-0.123814229024,-0.0873163743488
41,"Choosing between Trump or Hillary, is like choosing between aids or cancer.",0.241857571921,0.47877748633
42,"all I can do is pray that this country will not go into world war 3 because 
of him.",-0.136612837418,-0.111758865025
43,"""Small loan"" my ass. A Million dollars is NOT a small loan.",-0.109563040526,-0.0862031851658
44,Really out of 10 billion people u pick these two ????,-0.127719616277,-0.116944353073
45,look behind Hillary. u see the word Rig,-0.17510840627,0.388038386933
46,I'm so hyped for Fallout Go,-0.109563040526,-0.0862031851658
47,What's so bad about Trump?,0.284001768928,-0.0656038220485
48,"You know the best thing going for Hillary Clinton???

Read More",-0.167286510476,0.229425081067
49,"Trump states what needs done.. Hillary just says things about trump and 
brings up the past... let's hear some policies from you Hillary my god",0.133524339439,0.299013888913
50,"ok guys I'm gonna get a little emotional here. excuse my ""yelling"". GUYS 
YOU HEAR THE WORD ON THE STREET THAT TRUMP IS RACIST AND THAT HILLARY IS 
DOING BAD THINGS. OK BUT NOT ALL OF IT IS TRUE. YES IN PREVIOUS COMMENTS I 
TEASED THE CANDIDATES. YES THATS ALL FUN AND GAMES. BUT NOW WHEN IT GETS 
SERIOUS. WHEN YOU HAVE TO FREAKING GROW UP. SURE IM NOT OLD ENOUGH TO VOTE 
YET. BUT WHEN YOU DO TAKE MY WORDS. THE MEMES, THE LIES, THE JOKES. WHEN 
YOU VOTE. DONT YOU DARE THINK OF ONE OF THOSE. EVER. LOOK AT THEIR 
BACKGROUND. LOOK AT WHAT THEY DO FOR A LIVING. LOOK AT WHAT THEY ARE SAYING 
WHAT THEY WANT TO DO. OK SURE DONALD TRUMP INNTERUPTS HILLARY A WHOLE LOT. 
BUT THATS WHAT THEY DO IN DEBATES. THEY FIGHT AND ARGUE. JUST LIKE 
SIBLINGS. SO WHEN YOU VOTE. THINK OF THE REAL THINGS. THATS HOW YOU TRULY 
FIND THE BEST CANDIDATE FOR PRESIDENT. SURE IF THEY LIE ON WHAT THEY SAY 
YOU KNOW WHAT AMERICA NEEDS THEN. EVERYBODY IS HATING ON OBAMA. BUT YOU 
GUYS VOTED ON HIM FOR EIGHT YEARS. SO IF YOU HAVE A PROBLEM WITH WHAT IM 
SAYING RIGHT NOW TELL ME. I BELIEVE WHAT I BELIEVE I HAVE PASSED A TEST ON 
POLITICS. I LEARNED HOW TO EVALUATE A CANDIDATE. YOU CAN NOW PICK AND 
CHOOSE. AND LIKE I SAID IF YOU HAVE A PROBLEM WITH THIS TELL ME BECAUSE I 
NEVER SAID WHO I THINK IS BETTER. NOW AMERICA I LEAVE THIS IN YOUR HANDS. 
Thank you and have a nice day.😉",-0.0486247701556,0.016918504526
51,"Sure, trump is sexual predator, a racist, a charlatan, and a big idiot, 
but, who cares? He is just going to be president of united states, and 
nobody should worry?",0.036338439234,-0.117258700679
52,"im so sick of listening to hillary bs. with her fake smile and her lies. 
makes me sick.",-0.173509636959,0.354047588097
53,"CHINA,CHINA,CHINA,CHINA...WHAT THE HELL DO WE OWE YOU DONALD TRUMP???",0.41599115366,-0.0225654244227
54,Let's see... rich guy or woman that lies I go with rich guy,-0.125608084928,-0.103077920751
55,"I wanted to go out today, but this is even more entertaining. Good luck 
America! So happy I don't live there",-0.146970394623,-0.135643786342
56,People please vote for HILLARY!!!!,-0.185532877183,0.35203830269
57,"She is worthless, and a THEIF !! Thank God she lost, congrats to PRESIDENT 
ELECT TRUMP !",0.205489331954,-0.0842647556755
58,"Do you really want that person to be the next president, maybe he has good 
points, but is a terrible human being, he is the most horrific person after 
Hitler",-0.127491491676,-0.113385246939
59,"I'm really scared. I don't like any of them but it's been my life long 
dream to live in America. I'm turkish and of course a muslim, if Donald 
Trump wins i won't be able to move to USA. I'm feeling so stressed and I've 
already planned my future in USA with my cousin/best friend, it all will 
crash down if he wins. I'm not saying Hillary is better or smarter but 
seriously he has a lot of dumb ideas, he wants to remove muslims from the 
country and build a wall. Many families will be separated! I understand 
that he mostly thinks about ISIS but that doesn't mean all of the muslims 
are dangerous. 95% muslims are really peaceful. I wouldn't even hurt a fly.",-0.0199231222574,0.0113516040425
60,do not vote for Donltromp or Hilerycliton!‼‼!😧,-0.131423183112,-0.0778643131316
61,trump goes off topic alot if you havent notice,0.861805335004,0.0130842666838
62,"This is why I'm for Johnson! Let him debate! Before you come at me with 
Aleppo, remember the missing e-mails on Hillary's side and Trump's 'locker 
room' talk. Before you say how he blanked and couldn't name a foreign 
leader, remember Trump's missing tax returns and Hillary defending a child 
who was raped. Every candidate has flaws. Obviously Johnson will not win, 
but that's not why I'm voting for him. I'm voting for him to send a 
message! I want actual candidates to vote for!

Hillary's ideas of a higher minimum wage and a debt free college are 
unrealistic. Higher minimum wage will only cause inflation and cause the 
value of the US dollar to go down. Minimum wage is just that! Minimum wage, 
it's for entry level positions such as fast food. You will see higher pay 
if you actually applied yourself. So sit your whining asses down! You're 
not looking or applying yourself hard enough! Quit trying to get everything 
handed to you! Debt free college is unrealistic. I don't want my tax money 
to go help a student go to college and flunk out of remedial classes 
because they messed up back in high school or where ever they were 
educated. That's unrealistic, which removes Jill Stein from the equation.

Trump's idea on abortion and gay marriage are too old fashioned for the 
America we have today. Maybe work on the adoption programs and foster care 
we have in place before worrying about being against abortion. He sounds 
like a complete idiot. He'll run America like a business and not like a 
country. 

That's my opinion (as a current college student working a part-time job 
which technically is on minimum wage but + tips).",0.018450473406,0.149891505863
63,"I just need to ask the Trump supporters, is Trump a racist? I want to 
suport him over the witch but not if hes a racist.",0.218736167004,-0.0880363908823
64,"Hilary and Trump are both racists and hate gay people and immigrants so why 
make Hilary look better.",0.0271024897211,-0.12470486594
65,IM COUNTING DOWN THE HOURs UNTIL AMERICA PERISHES.,-0.140635651411,-0.119148890664
66,"Donald Trump sounds like he's literally just playing the blame game and his 
plans sound like they rely a lot on 'if we can do this' or on other people 
- when that doesn't work what's his plans then?
A third world country? This man is truly despicable, how about you go and 
live in a third world country then come back and tell me your sob story 
about airports in the US.
As soon as he starts talking about Nuclear and not taking it off the table 
that should have shut his campaign down instantly.",0.00327917385416,-0.11913199713
67,"As a Brit can someone explain to me how Hillary Clinton won the most votes 
in election but Donald Trump is President Elect?",0.124532161095,0.267359357856
68,"My god she is a smug pos. Anyone voting for this liar/murderer is as 
corrupt and evil as she is",-0.123863984023,-0.102610957532
69,That sexual predator trump is disgusting. No woman shold vote for him.,0.127351904437,-0.0738495531247
70,"This lying bitch got what she deserved. She can now go with her satanic 
friends and eat the blood, sperm and breast milk food they love to gorge 
on. Disgusting freaks.",-0.108131174534,-0.0948508041029
71,"Trump is misleading citizens and humanity, and he is a bad influence for 
anybody in a very tragic way. All he promotes is hate, racism, and bigotry. 
And he is lying to everybody.",0.128282681468,-0.0842413368269
72,"Only idiots, racist, and bigots support that sexual predator trump. Some 
people just love bullshit.",0.0750339186344,-0.108463322533
73,"I love how Trump in all of the debates, he always wore the American flag. 
True American. He will make America great again. :)",0.0253273440856,-0.119546099813
74,"Trump is the worst person for president any nation could even have. This 
has to be some kind of joke or a nightmare.",0.204460438945,-0.0759655431859
75,"""The gun epidemic is the leading cause of death of young African American 
men""!? What an oversimplified view of a much deeper social problem. Typical 
leftist taking every opportunity to disarm the public.",-0.131476558152,-0.112260708659
76,"A sexual predator and the foreinger gold diger in the white house are like 
an abomination. What the hell is going on?",-0.1121356546,-0.110091784442
77,"You know guys it is getting down to the wire.  In two days you have to vote 
for president.  Try to put your total feelings aside, I know that neither 
one are great, but what you have to do is look at the one who is most 
worthy..  Clinton who has stole from the country, is on the hit list of the 
FBI,  who is a liar... A women who wants to keep Health Care Reform going 
which is falling in the tanks but the even more disturbing problem is that 
she wants to make it a Single Payer System, Government controlled if you 
don't know what that means.   Meaning that the Government is going to say 
what you can and cannot do in regard to your Healthcare.  That is sad..  Is 
that what you want or the Man who yes may be a little troubled when it 
comes to talking about Women ( which I do not believe all of the omen that 
have SUDDENLEY come about their story) a man who yes took advantage of the 
loop holes in taxes but wants to do something about it,  Who does have good 
ideas on keeping the illegals out while keeping those who work legally in. 
It's on your shoulders now.  Try to make the best decision you can clearly 
thinking who has the best in mind for us.  Do not vote for a Women because 
she is a Women that is ridiculous and if you do you should feel ashamed.",-0.145895966556,-0.108005009845
78,"TRUMP IS S LOW CLASS, CON ARTIST, BIG LIAR AND THIEF!!! HE'S A SELFISH EVIL 
DEMON!! I CAN NOT BELIEVE YOU STUPID, IGNORANT, LOW SELF ESTEEM WHITE MEN 
VOTED FOR TRUMP!! NOW WE GOT THIS UNEDUCATED CLOWN FACE FOOL, TRYING TO RUN 
A COUNTRY..CAN'T EVEN PAY HIS WORKERS!! ALL TRUMP DOES IS POINT HIS FINGER 
AND BLAME OTHER PEOPLE FOR THIS COUNTRY'S PROBLEMS..LIKE HILARY AND 
DEMOCRATS..AND EVEN HAVE ENOUGH NERVE TO TALK AGAINST PRESIDENT OBAMA.. WHO 
HAS DONE A TREMENDOUS JOB ON THIS COUNTRY'S PROBLEMS... FOR MORE BETTER 
THAN THE REPUBLICAN PARTY COULD HAVE...AND TRUMP NEVER SAYS WHAT HE'S GOING 
TO DO OR FIGURE OUT A SOLUTION TO HELP THIS COUNTRY...ALL HE DOES IS RUN 
HIS BIG MOUTH ALL DAY!!!! HE KNOWS HE'S WRONG AND RACIST.. AND DON'T 
CARE...HILARY IS WAY FAR MORE EDUCATED AND FIT TO BE A PRESIDENT!! THAN 
THAT RED NECK...WHAT A DIRTY SHAME..CRAZY SICK WHITE MEN.. THEY WILL SUFFER 
THE MOST FOR VOTING FOR THIS PSYCHOTIC DEMON!!",0.107718461465,-0.116712743717
79,Omg stop interrupting Hillary Clinton Donald trump!!!!!,0.146231566484,0.325032568416
80,"1:03:58 ""terrible disrespect"" 2 negatives is a positive...",-0.109563040526,-0.0862031851658
81,"God, I felt bad for Lester Holt",-0.128628282603,-0.115145143281
82,"Trump is a disgrace for united states and a national embarrasment. The 
entire world is laughing now. And who wouldn?",0.0806592485306,-0.0862110263908
83,"Trump hired a ton of immagrants and refused to pay them. He is such a 
hippocrit",0.861805335004,0.0130842666838
84,36:20 😇,-0.109563040526,-0.0862031851658
85,Nobody should vote for that racist and sexual predator trump.,0.150742178095,-0.0797377126817
86,"I see why Trump beat the crap out of her in these debates. Trump is the man 
for the job of U.S Presidency, I'm so glad I voted for and will support 
him.",0.387813722527,-0.0395422112835
87,Hillary will make a good president,-0.16053236268,0.229717562911
88,"That sexual predator Trump is a promoter of hate, racism, and bullshit. He 
is a danger for democracy, for justice, and for equality.",0.181940208698,-0.0771500493636
89,trump need to get kicked😠😠😠😠😠😠,0.261555469314,-0.0598309115304
90,"If both Hilary and Trump fall into a river, which one do you wanna save 
firstly ???",0.29072887593,-0.0923516679094
91,"That charlatan trump is always making up false storys and lieng about 
everything. He is just a hateful man, a deceiver, and a big fraud. He is a 
racist and a sexual predator.",0.0928907753968,-0.109333483096
92,"How to know when Clinton is lying? She opens her mouth. Also, she had a 
'tell', as a professional card player would say. Every time she sort of 
'scratched' her face it was to say to Lester Holt, 'throw it to me', and he 
did. Such corruption.",-0.133474190341,-0.0630088441003
93,"HEY TRUMP SUPPORTERS! Yes, you! I want you to give me some reasons to vote 
for Trump. Valid reasons, not just ""Hillary deleted some emails! She is so 
evil!"". I'm a complete democrat, but let's see you try. Don't worry, I 
won't change my views, I just like a good argument that involves Trump. 
Come on, let's hear why Hillary isn't as good as Trump!",0.236008485376,0.164720944952
94,I vote for Hilary Clinton 🇺🇸,-0.134853212622,-0.0578291072343
95,"Americans if President Clinton, it will be a war in the world, she was sick 
in the head, in Ukraine now there is a war, thanks to America its power in 
Ukraine war gave Obama, Russia is not the aggressor, it is not not attack 
anyone, it's all Obama does that the circle is a war, make the right 
choice, only Trump will be peace in the world",-0.0648707334363,-0.0911747521618
96,Trump looks really sad,0.296048083764,-0.055547732023
97,"Dont panic! Everything will be just fine. I mean, its not like we are 
puting a sexual predator, a racist, an idiot or charlatan as president. 
Now, that would be a big mistake!",-0.103586875583,-0.139225650554
98,"Of course women don't deserve equal pay unless they do as good a job as 
men. Equal pay for equal work.",-0.129913946648,-0.113507667806
99,lol from Dubai,-0.133471211886,-0.115673616683
100,"Q: Mrs. Hillary what is 2+2?
Hillary: four.
Trump: WRONG!!!",0.0775284506215,0.611646361771
101,"I really wish they'd turn the other canidates microphone off while it's 
ones turn to speak.",-0.120473029173,-0.0992704842573
102,A racist or a robot... that's a tough choice!,-0.0923673501092,-0.106442911611
103,I love how Donald Trump is wearing blue and Hillary Clinton is wearing red,0.149035242995,0.322448952701
104,Trump looks like he's contemplating a murder.,0.386991460516,-0.0495886304707
105,Idiocracy was a documentary.,-0.109563040526,-0.0862031851658
106,"I waited 18 years to vote and when I do, these are my choices? 😑",-0.125479669172,-0.0865203114488
107,"Hillary Clinton sexually abused female minors supplied to her by the 
pentagon through their monarch MKultra mind control programme. google      
' Hilary Clinton MKultra'        Hillary PEDOPHILE",-0.18612984191,0.512987704441
108,"Damn, you americans surely are very interesting.",-0.123720869762,-0.10888122097
109,"Honestly I hope US will just improve as a nation in the future. Just saying 
as a bystander and a foreigner.",-0.122960801728,-0.121867144191
110,"Why am I watching this? Oh, I remember I am forced to for school. Oh, 
Joy!!!!",-0.127112724834,-0.107470408344
111,"the year is 2016 and the presidential debate has turned into a fight 
between 2 five-year olds",-0.126733541852,-0.0976890913275
112,this dude is clearly racist lol man i feel bad,-0.120528619213,-0.130141764727
113,"There really just should be a button to silence their microfones. This is 
just uuuugh, let each other speak for god's sake!!!!!!!!! How is this even 
called a proper debate???!!",-0.146375653632,-0.137792507531
114,"i dont care who wins because i live in Britain, im British :)",-0.121893240343,-0.0918677925984
115,Donald Trump makes more sense for me..,0.41599115366,-0.0225654244227
116,why does he talk over her all the time it's really annoying me😂😂,-0.1327423548,-0.102277455996
117,"statistics say that 27% of the time she lies. that is 1/4 times
trump lies 70% of the time. that is 7/10 times he lies. that is a lot at 
east that is what the statistics say on NBC",0.0396242988549,-0.0848793150866
118,"It's really sad to see that 90% of america's population don't know anything 
about their policy or policy in general, please let the foreigners vote, we 
know better about your country more than you do lmao.",-0.159801579205,-0.120408104579
119,I wonder if even democrates believe what she's saying,-0.117203083996,-0.0927781889708
120,Shut up y vote for hillary Clinton,-0.180316087444,0.429557554575
121,"remove the sentence "" I'm very proud of it. "" and Trump's speeches will be 
halved",0.861805335004,0.0130842666838
122,"Lay off the coke, Trump!!! *Snort! Snort!* X0D",0.861805335004,0.0130842666838
123,"I hate Hillary Clinton so much. I hated her smile. I would SO love to turn 
that smile upside down.",-0.14540167897,0.293925194268
124,"What has this world came to on Donald Trump can't stop being in the news . 
He confess about him sexual assault women and there now accusers coming 
out. When Bill Cosby has accusers there was a investigation. Hillary 
Clinton had FBI investigation about her email. Donald Trump refused to 
allow his Taxes release or investigation By The I.R.S that's some B.S. 
Howard Stern had Donald trump on the he show he say in confession that he 
goes in the women dress room uninvited cause he own it. WTF is wrong with 
Donald trump supporters there been my individual analysis Trump and Hillary 
Clinton taxes reforms. These independent analysis say donald trump would 
put 4 trillions on the nation debt and hillary clinton would be a slow 1 
percent growth in economy.",0.294243584234,0.246914451575
125,"trump has the alter ego of an annoying, bratty, self-righteous 12 yr old 
toddler whose only defense mechanism is to drown others in noise.",0.242779494061,-0.055871271087
126,trump is the one who deserves to be President.,0.402177519051,-0.0611515069945
127,"ANYONE WHO IS OF DRAFTING AGE PLEASE BE REMINDED!- - - - - - War with 
Russia is IMMINENT - And, Clinton has stated uncategorically ""nuclear war 
is on the table"" which means she is in favor of it. - - - - VOTE TRUMP if 
you want to live.",0.0169528652949,-0.0456241225103
128,I'm lucky that I don't live in the USA. Sweden for the win,-0.12984903837,-0.0986881296137
129,"I feel like Donald and Hilary are a couple who have been together for 
decades and just decide to divorce and are fighting over the country a.k.a 
us but we would rather live with auntie sue😁✌🏻️",-0.103353636353,-0.144368507093
130,"I'm 15 years old and I don't understand economics can someone explain it to 
me",-0.126320160914,-0.103979388018
131,"the donald was like the no huddle bills offense of the 90's. JUST KEPT 
ATTACKING!!!!",-0.0615923052668,-0.114838071545
132,#TeamHillary,-0.109563040526,-0.0862031851658
133,"Donald Trump--is future President of US for next 10 years------------US 
needs him , to stop exodus of US companies to other countries and scrap of 
NAFTA",0.187075084005,-0.063435379313
134,trump is a rasist son of a bitch.,0.861805335004,0.0130842666838
135,"Economics says.. Trump will wreck the economy... He does not know what he 
is talking, seriously.",0.0772509363044,-0.0671384736348
136,"This has been interesting to re-watch. Hillary actually started slinging 
dirt first and was the first to mention a ""special prosecutor"". So glad 
Trump won!",0.133193172362,0.282478309239
137,"the truth is that donald is a business man (child) who has an ideal to 
improve mostly the economy, whether it will work or not no one knows 
because he doesnt have any government experience. His tendencies and 
judgement are irratic and if any thing was to go from bad to worse itd be 
with donald because he IS a ruthless business person, Not a politician. You 
can even tell that he can't even answer half the questions properly; only 
deflecting with hatred and other negative comments about hilarys past.
Hilary is a traitor blah blah but at least she has apologized. She also 
knows how to stop and listen which is important if neither of them have 
been a president before... Also if bill clinton comes along with hilary how 
do we know he wont have any input in making americas economy good again 
also.
What you all dont see is that pass all the fact checking through these 
debates, donald should only be an economic advisor at best.... to say 
worthy of being a president is beyond ridiculous. 
Americans should worry about the people who are voting for trump because i 
would love to hear a rational argument for once.",-0.0204036201207,-0.111718847892
138,"All those people who are willing to emigrate after Trump won, leave to me 
your house and your wife. I'd move there :)",0.239422808774,-0.0649975219485
139,1:21:28 On Nov 9th she wasn't smiling anymore!,-0.109563040526,-0.0862031851658
140,Who even made him a presidential candidate!,-0.11673607046,-0.0948806824776
141,OMG what happen with USA,-0.11987070837,-0.0912268477311
142,"Think about this.. if Hillery is in.. Russia and maybe China will be forced 
to the brink of WAR because of her, but NOT Trump, Putin and Trump will get 
along fine, thus we are SAFE with Trump in, and I like Putin and the 
Chinese people are great.",0.36928227218,-0.0573849102524
143,"I don't trust Clinton - I look at her and feel nothing shes saying is 
authentic, truthful or genuine.",-0.133783429742,-0.0562857653083
144,"I would much rather have Trump, bc I don't want the US president being a 
criminal who committed treason against her own country",0.112412447725,-0.101508609269
145,"This is SO stupid, it's basically two hours of two people bashing each 
other...when did politics become this?",-0.127890256133,-0.107965951417
146,"You Don't Decide Who You Want In This Debate, You Say Who You Hate The Most 
And Vote For The Other. 😂",-0.142708009262,-0.106279804375
147,"I would just like to point out there is no way to improve our economy and 
even the hope of getting out of the 17 trillion dollar dept without raising 
taxes. It's not possible",-0.125824422327,-0.116734146596
148,lol ~from Canada,-0.133471211886,-0.115673616683
149,"As a Brit, I wonder how many Americans find British politics as interesting 
APART from Brexit. Because there's more to a country's politics then making 
a decision to leave or stay in a union.",-0.139488206338,-0.123479311162
150,arrest George Soros,-0.109563040526,-0.0862031851658
151,"Why did you Americans let go Bernie Sanders?! Are you out of your minds 
ffs?!",-0.127999337514,-0.104393250381
152,Donald trump won this debate BIG LEAGUE,0.191201029106,-0.0566708058251
153,I don't care what your stupid comments say I'm gonna vote for hillary,-0.162901529349,0.122262257713
154,"Question: Donald Trump is involved in 100s of active lawsuits. If selected 
to be president, is he going to use his new found power to influence 
results for his own benefit?",0.150562316998,-0.0745174386194
155,trump is a liar. shot up.,0.861805335004,0.0130842666838
156,"Honestly Trump talks about mostly about money, hillary talks about respect 
and rights i vote 4 hillary",0.0450047471076,0.537890200314
157,"If Hillary wins, it turns to war with Russia. You dont want this.",-0.147184725766,0.175998243733
158,"How is Hillary like a hurricane if she became President?

They would both start off exciting and end in disaster.",-0.170746289566,0.35125462579
159,"Regarding his response to taking advantage of the tax loopholes: 
""smart"" he says...
There's a difference between what is 'smart' and what is Ethical - as a 
Presidential nominee!",-0.114872780702,-0.0867076934327
160,i voted for donald Trump,0.41599115366,-0.0225654244227
161,"Thank G-d that that stupid wretch in the Chairman Mao pantsuit outfit never 
won the highest office in the land. Lets hope Trump will do what he said, 
that remains to be seen, I think he'll put in the same Goldman Sachs clowns 
that have been running this country for decades. But lets hope, I 
personally think he just said what he needed to say and will do the same 
old. But damn, at least that pantsuit psychopath pedophile isn't in.",-0.025757097631,-0.0936224406642
162,Hillary you are a failure trump won from the start #makeamericagreatagain,0.224829866431,0.41653131364
163,"Everybody must reject the donald and his doctrine of hate, bigotry, and 
racism.. He is a fraud and a big liar, and the republicans hate other 
minority groups.",-0.0640766154102,-0.091631129421
164,"Evil people love evil things, and republican supremacist love the trump, 
his lies, his racism, his bigotry, and his bullshit.",0.0593309405155,-0.0876503991011
165,Donald trump donald trump Donald trump,0.41599115366,-0.0225654244227
166,"Hillary Clinton and Donald Trump are in a boat. Suddently, the boat begins 
to sink. Who survives?




America.",0.151004876813,0.330883697345
167,"How did presidential debates go from two good nominees letting each other 
having they're two minutes to two bad nominees fighting, interrupting each 
other, and never letting the host talk?",-0.132384339587,-0.107581654133
168,Muh wage gap Killary!,-0.109563040526,-0.0862031851658
169,"whenever i see dlnd trmp, i see a children face and body language.",-0.116078490633,-0.0772911310685
170,bet Clinton might not have cheated if that was o never mind,-0.119649404323,0.0324924866253
171,Can I say that the President-elect represents its society?,-0.114761629397,-0.107170546211
172,"this whole thing is useless,they have goals but no evidents to support what 
they are saying cant trust them im 13 i know things better than they do 
face it i hate both of them bullshit and a waste of time",-0.127255919146,-0.0968829236306
173,"watch out American voters, specially young people. close to 100 years ago, 
Adolf Hitler wanted to make Germany GREAT AGAIN. He wrote the 25 point 
manifest of the NSDAP, but nobody saw his evil side. He was elected 
president of Germany by popular vote. By 1945 he had exterminated 19 
MILLION PEOPLE. think 1000 times before voting for Mr. Trump. I am a 
Republican voting Democrat for the first time in my life. God bless America 
and you readers.",-0.0393873350806,-0.13358547614
174,I'm American and disgusted that Donald is there,-0.0595129701097,-0.0958356294711
175,The 400 pound hacker is that fat dumbo midget Gary Grcoma.,-0.109563040526,-0.0862031851658
176,"Best intro videos 3d and lowerthirds with 4k resolution (3840 x 2160), 
you can only download here: 
https://stock.adobe.com/es/contributor/205124046/fiction-studio
All these are useful for tv editors.",-0.117848852729,-0.100867078178
177,"The ONLY good statement in this debate is : "" Look at the mess we`re up in 
"" 

Remeber, the crisis that is going on in Syria was rooted from somewhere.

You have to ask - why did the United States of America supply the ISS With 
weapons and military training in the first Place.
WHY !!! Wake up.

We will never evolve as a species and make the world great for everyone if 
we are gonna join this Circus, this sham. We all have to take a look in the 
Mirror cus Our children will be living in the day after tomorrow. Think, 
Just think !  

Do you know what ""Death"" always ask us humans - ""why do you always wait 
until it is too late""",-0.158108936076,-0.140589452346
178,f*ck of all them,-0.109563040526,-0.0862031851658
179,#GoTrump,-0.109563040526,-0.0862031851658
180,Electrolytes..,-0.109563040526,-0.0862031851658
181,"Hilary would continue Obama's debt plan- which raised the debt from one 
trillion to sixteen in eight years- after he promised to slice it in half! 
I'm so glad she lost. I really don't want ww3 by attacking Iran and going 
to war with Russia!",-0.143530382513,-0.119555744595
182,"Our police are supposed to be out gunned, other wise we would no longer be 
a free country. But I do agree background checks would be ok.",-0.139150537037,-0.117104391622
