,label,text
14,5,"I will never understand how people can say some of the things being said 
throughout this election. No matter who you choose to vote for, it is not 
right to say any of the candidates should commit suicide or be murdered. It 
is also very silly to assume that World War III is going to breakout due to 
the results of this election, or that this country is headed towards the 
apocalypse. With that being said though, Donald Trump is the best candidate 
we could vote for, because otherwise, our country will be worse off. His 
only real competition is Hillary Clinton, who has proven herself to be a 
crooked and corrupt politician; any third-party candidate currently running 
for president stands no chance of actually winning. 


Donald Trump is nowhere near as bad as people think he is. Despite popular 
belief, he is not going to lead our country into an era of racism, sexism, 
xenophobia, or hate. Sure, he has said some pretty offensive things, but 
that just shows that he is an actual person who does not try to be 
politically correct in order to just win the vote. We have all said things 
that we regret or did not mean, and that makes us human. Politicians like 
Hillary Clinton have said things almost as bad as what Trump has said, but 
only in private. For example, as much as people like to point to out that 
Donald Trump has accused President Barack Obama of being born in Kenya, it 
was a Clinton employee who first suggested it. According to Joshua 
Muravchik in “Hillary Clinton’s Bad Old Days”, “Clinton-family retainer 
Sidney Blumenthal had furnished the material on Obama’s past” (34). Clinton 
is unreliable and has crooked ways, as she now claims to support Obama.


Hillary Clinton’s corruption as a politician is also demonstrated by the 
way that she can be “bought”. Many people believe that she is nothing more 
than a puppet for large corporations and rich people that donate to her 
foundation. As Sam Frizell points out in “The Benefits of Friendship with 
Hillary Clinton”, “half the private individuals whom Clinton met with… 
donated to the foundation. That’s 85 out of 154 people” (5). This 
contradicts a Clinton quote that Frizell also brings to attention, 
“‘Democracy can't just be for billionaires’” (6). Donald Trump is a 
billionaire who worked throughout his life to get to this point, and will 
not be easily bought, as he is not hungry for the money. The same can not 
be said for Hillary. 


I understand why so many people are reluctant to give Donald Trump a 
chance. He’s a loudmouth who lacks political experience, but compared to 
Hillary, he is safe. He has proven that he understands the economy with the 
fact that he has done so well, and he has policies that could help our 
country. Many people may be put off by what Trump has said about some 
things, such as illegal immigrants, and his idea of “building a wall” to 
keep them from coming into the United States. Those people just 
misunderstand though, as Trump claims in his book Crippled America: How to 
Make America Great Again, “I don’t want to stop legal immigration to this 
country. In fact, I would like to reform and increase immigration in some 
important ways” (29). I believe that many of his other policies may be 
misunderstood as well, but in time, if he becomes president, we will see 
that he has what is best for our country in mind. In regard to those voting 
for a third-party candidate, you are just wasting your vote. Your 
frustration with both major candidates is understandable, but please think 
about which of them will be better for our country, as you could be making 
a huge mistake by not voting for them. Donald Trump is not the only the 
most fit candidate for presidency, but perhaps the only fit candidate."
15,0,"Can we all agree that we need someone who is a master businessman/woman to 
get the debt reduced massively..?"
16,3,"I would never vote for Trump watching him mock a handicapped person is a 
sign of childish Behavior to have him In Charge of nuclear weapons of mass 
destruction would destroy this country"
17,0,"1:20:04 You can hear a whisper say ""dozen"" then she continues to say that 
exact word. And remember that this is unedited video of the debate"
18,0,"Hillarys outfit looks like shes a chinese mob boss and could pull out a 
ninja sword from behind her back any second!"
19,0,"Hahahaha!!! I know all you little college SJWs, BLM supporters, socialist 
""democrats"", cop haters, anti-white people, feminist, Mexicans, Muslims, 
Euroweenies, hipsters, celebrities, delusional, bleeding heart, tree 
huggin, liberals are shitting in your skinny jeans right now lmfao!"
20,3,"Even if you are one of those that are thinking of voting for Trump, you 
must agree that he's still a spoilt little child. How can you say 'Nasty 
woman' in a presidential debate? So childish. I don't like either of them 
but Hilary knows what she's talking about and Trump is just dangerous."
21,5,"Hillary wants to talk about misogyny, but her bill is worse than Cosby!"
22,0,"Who can't wait for the election like if you are excited and reply if you 
want"
23,0,"Hillary wants to have everyone that is wealthy to give there money to 
everyone else even though that they worked hard to get that money. So if 
everyone has the same money, money will have no value."
24,0,"I'm from South Africa, somehow I feel embarrased for America. These two 
""grown ups"" should be embarrased. America should be embarrased!"
25,3,"if I had a penny every time Trump lied I would have a small loan of a 
million dollars.


All in all though:Trump2016"
26,5,"Can't believe Hillary Clinton or Donald Trump is going to be our next 
president"
27,0,😳I hope Clinton wins I don't wanna be separated by my family .😟
28,3,"Lol trump is a joke, I hope he does us good tho.😣"
29,0,"If some of these illegals are standing around looking for work then ship 
their asses out of the country. If there are reports of illegals being 
employed ILLEGALY then have to go...give them a ladmo bag on the way out"
30,0,Member when there weren't so many Mexicans?
31,5,"The war monger in me wants to vote Hillary. I mean when will we get another 
candidate whose willing to start a nuclear war with Russia?

But the part of me who wants to pay fewer taxes, see the economy less 
regulated & likes breathing wants Trump.

I think Hillarys plan for WW3 is more focused on helping all Americans. If 
we're all dead no one has any problems left, And its all perfectly fair. 
Death is well know for its complete lack of bias to economic standings, 
Race, Gender, Religion & Nation of origin.

Hillary is right. Death is the only fair solution and Russia can be the 
provider...."
32,0,"America will be the laughing stock of the world !! But at least Clinton is 
not in power. She is nothing but a crook."
33,0,i've decided that i'm voting for bill nye.
34,5,I hope Hillary Clinton drinks bleach and kills her self!
35,5,"I'm so sad today. I just found out my dad is voting for Hillary... If he 
was still alive I think I could talk him out of it..."
36,0,"We do all realize that Clinton is going to win right? People let's wake up 
please!"
37,0,"Voters like Trump because he talks the way they do. People always shouting 
at the tv or the computer screen about things they don't like what's going 
on in the country and other countries. Well, there is a difference. When we 
talk like that, we're not in the public's eye like tv or the internet with 
people all over the country and other countries watching us and hearing us, 
therefore, there aren't any consequences when we do it. But when a you talk 
like that in the public's eye, there ARE consequences for it and if you're 
president the consequences don't just come to you but to the country as 
well. Trump has been talking like that a lot and a lot of people don't like 
it. If you were running, would you dare talk like that in the public's eye? 
Past presidents have always been well aware of that which is why they 
always talk in cool, calm matter no matter how upset they are."
38,0,"I'm English, I don't give a trumps ass."
39,0,"I have lost all hope for this election and my country...

Anyone else given up?"
40,5,"No one understands hillary is a mean liar and wants to go to war with 
Russia.. many people may not like politics!! But many people don't like a 
president that lies, and you can trust *cough* *cough* hillary. If she 
wins. This worlds gonna be h*ll! I'm voting for trump!"
41,3,"I'm a woman. And I'm not really bothered by the stories of what Trump has 
said towards women. OUR COUNTRY IS REALLY SCREWED, AND WE ARE WORRYING 
ABOUT WOMENS FEELINGS!? SO HE DOESNT THINK CERTAIN WOMEN ARENT ATTRACTIVE. 
ITS JUST HIS PERSONAL OPINION!! We all have those thoughts. Has Trump done 
anything ILLEGAL? No. But Clinton has..."
42,0,they both should go and get a life
43,0,CLINTON 2016! MADAM PRESIDENT 🇺🇸
44,3,"I'm from the UK and hope that Clinton becomes president as she has more 
common sense than Trump."
45,0,I am beginning to think that not EVERYONE should have the right to vote :)
46,0,I just cant stop looking at it
47,3,"One thing is clear!
Donald Trump is businessman and he will be benefited (this could be a great 
clear reason). Hillary Clinton worked for government and country from very 
many years and she has more experience than Trump. I think that Clinton 
will be better president than Trump. We haven't seen the power of woman 
till now and now its time to. Trump could be threat to country and people 
as he could cross any limits to run his business. That's what my opinion 
says."
48,0,Her retarded smile makes me wanna grab a bucket and puke my guts out.
49,3,"#ImWithHer! Even though she's made really big mistakes in her life she 
owned up to them and taken responsibility for her actions. Unlike Trump 
who's never apologized about his comment about quote on quote ""Grabbing 
them by the p****y"" moment or saying racist things towards blacks, Mexicans 
and the discriminatory towards all Muslims. It would cause some issues with 
our foreign allies, no?"
50,1,trump is the next hitler that's it i'm moving out
51,5,"VOTE HILLARY!!!! Raise minimum wages, expand Obama-care, first female US 
President and THERMO-NUCLEAR WAR WITH RUSSIA!!! YEAH!!!"
52,0,I don't get it who won?
53,2,Im for Hillary
54,0,Trumps lips are the same color than his face
55,0,"I'm going to crumb... Oh god, I'm crumbing.."
56,1,"And now Trump is breaking promise after promise, making him a very large 
liar."
57,1,TRUMP #1 THE SOUTH WILL RISE AGAIN
58,5,"Trump is like poison. Trump supporters like him because of a few reasons



1) People were so afraid of being rude and racist to others because they 
could get in trouble or hurt, but now since there is a popular racist rich 
guy, they can let everything out.

2) He owns a million dollar company. People think that with money he can do 
anything and it's true, he can bribe ANYONE into doing ANYTHING. 

3) He goes against all the stereotypes. Because of vines and websites, 
everyone has a specific thought on a person or race. Trump takes advantage 
of this and makes people hate and be afraid of these people. This helps him 
on his way to build a wall and deport millions of people. 

4) He only talks about immigrants and why Hillary is bad while Hillary 
talks about the countries status and future. But with all trump has said, 
he has made people hate Hillary.

Now the reasons why he would be. A bad president. I know Hillary has made 
mistakes and has lied and said some things, but trump has made WAY MORE 
than Hillary. 

Trump goes to Mexico, makes the president trust him, (lie), comes back and 
rants about Mexico, He said he loves Mexicans, (lie), wants to deport them, 
he says women are great and he respect them, (lie), He later goes on and 
insults them and has have been recorded with sexual assaults and racism.

If he deports people, the economy will go way down since even though many 
jobs will be open for Americans, there won't be enough to fill in the gap 
left from the millions of people that got deported. Farms will no longer be 
occupied by Mexicans and immigrants, and helpers of American farmers since 
no one will want to do those jobs causing a major depletion of food. And 
since he will stop importing things from many countries including food, 
causing more food depletion. 

Also other countries will become over populated and will cause major 
problems with increased food production needed and with many buildings left 
in America after people abandoned them, there will be thousands of acres 
worth of land wasted.




Think of the future. You hold the fate of America and the world in your 
hands. Become a hero. Choose what is right. Vote for Hillary. 




#DumpTrump #HillaryForPresident"
59,3,"“Donald Trump is running for president.” I think we all had the same 
reaction when we heard this news but now we probably have some different 
views. Although we may disagree on many things I believe one thing we can 
agree on is that these are two of the worst candidates we’ve ever had in 
American history. 
I was 100% anti-Trump when he proposed his candidacy, but through following 
the election he seems to be the best option we have in 2016. Though he has 
said some extremely radical things, such as building a wall to keep illegal 
immigrants from coming across the border, that is not a bad idea. He is not 
saying he wants to deport ALL immigrants. Trump is just enforcing a law 
because it is in fact illegal to be in America ILLEGALLY.
“The current official unemployment rate for Hispanics is 9.1 percent, 
compared to 7.6 percent for the nation as a whole.” It is understandable 
for Donald Trump to be upset with these numbers because they are increasing 
our country as a whole’s numbers. Hispanic voters are mostly against the 
republican party but there are “new forces” who are fighting for 
immigration reform and fair treatment for Latinos. 46% of voters in a poll 
agree with this statement. Some people say this is morally wrong but if you 
look back to the Sedition Act of 1798 the federalists discouraged low life 
immigrants and wanted to grant president the right to deport the unwanted. 
With that being said these views are not a new idea to a person of 
political importance. 
CNN has caught Trump in some bad situation. Such as an audio recording 
where Trump speaks of his daughter’s breasts, three-way sex, and him not 
dating women older than 35. Also, caught on the recording was talk of him 
“barging” into beauty pageant dressing rooms. Trumps running mate, Mike 
Pence, says he is “distraught about all of Trumps doings.” Although this 
may be true his disrespect does not even amount to the torture and acts of 
malice toward women by Isis. Trump will still provide women with the same 
opportunities as others in a professional manner."
60,4,"Hillary: Trump didn't pay taxes and he uses Chinese steel. 
Trump: It's her fault because she didn't stop me."
61,3,"Trump will never make people love him. He won the elections, but not the 
peoples heart. Everybody hates trump now."
62,2,im with hillary
63,0,"19:00 hilary says the girl doesnt want her parents to leave and be deported 
WHICH IS A DIFFERENT SENERIO donald trump said about drug selling idiots 
and not people that work if the people have done nothing wrong but help the 
country why would he in the right mind deport them NO WAY will donald do 
that unless they have illegal drugs which are extremely dangerous and he is 
right"
64,0,"1:31:20, the answer is NOPE!"
65,3,Don't vote for trump!
66,0,"Why couldn't I be born a kind, peaceful european in a sane country. I'm 
sure the rest of the world finds this debate hilarious and entertaining but 
as an american, it's getting real scary."
67,0,It's the end of the world as we know it...
68,0,"Now, that my dream of having a sexual predator, a racist, and a charlatan 
for president came true, i can die in peace. It was worth the waiting."
69,1,Trump is the new hitler
70,0,"i will never accepted or recognize Hillary Clinton as President of the 
United States for i think that the American People will be getting a Dirty 
Lying Witch and a Dirty Traitor to our country the United States of America 
who one day will be impeach and kick out of office who in my view will be 
put behind Bars and Lock up in Prison where she belongs,"
71,1,TRUMP IS A RAPIST.....
72,3,"Donald trump doesn't even respect an arguement and he isn't even a 
president yet, what would he do if he became one?"
73,0,Vote now!!!
74,0,"Can someone name a few logical fallacies that occurred and when they 
occurred"
75,0,I'm with her
76,0,VOTE HITLER!!!
77,0,I want to dje
78,3,"All women must reject that sexual predator trump. He abuse women and he 
abuse power. He is also a very racist crook, and a criminal."
79,3,"Trump is a disgrace for united states and a national embarrasment. The 
entire world is laughing now."
80,4,"go hillary boo trump
sincerly oliver"
81,0,arabs treat woman badly ????? hahahah look whos talking
82,1,"Trump: second amendment x10000 
Me: wtf is a second amendment"
83,3,"OK HOLD UP LEMME ROST THESE KIDS......TRUMP JUST JUST GET A BETTER WIG I 
SWEAR THAT LOOKS LIKE RAVIOlI RAW........AND HILLRY THE STEEP HILL GURL GET 
YO HAIR FIXED LOOKS LIKE ROCKY MOUNTAIN MELTING TO THE SIDE AND WUT THE 
HECK ARE U WEARING A HOURSE NECK COLLOR LIKE KID......DONT MAKE 
ME...MMMMM.......DONT GET ME STARTED ON TRUMP. I DONT WANNA TEXT A STORY 
BUT THIS DUDE BE LIKE....😑😑😑......HELP ME"
84,0,"I'd like for someone to give me an ACTUAL piece of evidence for some bad 
thing Hilary Clinton may have done."
85,0,"No women abusers, and no sexual predators for president."
86,1,shut up trump
87,3,"if trump wins Jesus will end the fucken world fo sure this time like if you 
agree"
88,0,"I think, its a very easy decision.
You have the choice between Trump, an unscrupulous Businessman and Clinton, 
a woman that did some very poor decisions during her life; but she is the 
only chance for America. Obama did something wrong, like any other 
president too, cause nobody's perfect, but he did steps into the right 
direction and Clinton can expand this. America is stronger together, 
America dont need someone who is trying to divide its people into Muslims, 
Hispanics and Americans. In my country, guns are prohibited and it works 
very well. We dont have a shoot-out in a public school every two months and 
that high amount of firearm deaths. Trump wants to keep his Citizens safe 
and create prosperity but he denies the gunfact. Clinton however tries like 
Obama too, to decrease the amount of weapons. In fact, if you elect Trump 
for the next 4 years, you have to life with the consequences, and not just 
you, the whole world has to deal with this decision. So, do yourself and 
the world a favor and vote for Clinton. Reality has no rewind
#Hillaryforpresident
~ Greetings from Germany"
89,5,"I am only 12 years old and this is my only off day and I'm spending my time 
looking at the presidential debate because I really want to understand 
what's going around in my world. people that vote for Donald Trump are just 
looking about how much money he has and I just probably bribed in some way 
, but Hillary Clinton will be the perfect person for the job. I don't know 
much about the presidential debate because I am so long but from what I 
hear I think Hillary Clinton is the best person for the job because she 
gets her point across and she's very thorough about how she will make 
America great again. people like Donald Trump are business owners and all 
they care about is money now I'm not saying that Donald Trump is in a good 
person in that doesn't his point across but he doesn't really focus on the 
topic.Now you can look at both sides Donald Trump wants to make it legal 
for anyone to be able to have a gun and he wants to build a wall to reduce 
the amount of immigration. Hillary Clinton wants back background checks on 
people when they are trying to purchase a gun for our safety as well as for 
kids and she wants to reduce the amount of poverty in America by making 
things more affordable especially when it comes to people that are able to 
afford for their children to go to college. I understand why Donald Trump 
is coming from when he wants to keep out people that will harm us but it 
still doesn't mean that people that have been here for hundreds and 
hundreds of years they should just go back to somewhere that wasn't either 
comfortable or a good position for their families. Hillary Clinton wants us 
all to be equal. the presidential debate is really confusing for someone my 
age but the only things that I take out of it is that Hillary Clinton will 
provide safety and money for people in need and for children. Hillary 
Clinton is not selfish and cares about others before thinking about 
herself. #Hillary Clinton 2016"
90,3,"Hillary is the best. Trump is an idiot who cares only about his business. 
American don't listen to him. World war 3 will be born with trump"
91,0,sorry but i vote for Donald Trumo
92,3,"Trump is gathering the worst of human kind for himself, and looks like the 
republicans supremacist have them all. At least, the most hypocrite people 
who can support all trumps stupidity, racism, bigotry,narcissm, and 
bullshit."
93,5,hillary cliton she is right for her people
94,2,Go Hillary
95,3,"Trump is such a disgrace that all americans should be ashame of them self. 
How can people vote for such a human disgrace?"
96,5,"Hillary won as always and she will be the next president Dumb must be 
defeated"
97,3,"Trump only opens his mouth to spit lies, hate, and bullshit. He is a 
charlatan."
98,5,"Hillary is a disgrace to Bill why would u run for president behind a 
husband that was a great president? would Michelle do that even if she 
could or Roosevelt's wife? heck no! utterly disgusting trump is right she 
is a very sore loser that is dangerous she wants everything her way no 
matter who she hurts....babies included shm."
99,3,"Trump is already the most hated president of united states, and he is not 
even in office yet. Even the entire world hates him."
100,0,"27:47.....""no respect for this b..b(bitch) pp person! :-)"
101,3,HAHAHAHAHA Trump's face every time Clinton speaks. :)))))))
102,3,"hilary: *breaths
trump: you're wrong"
103,3,"Trump is honestly just an idiot.. As much as people hate Hillary she 
atleast shows signs of a brain...

Trump is just an idiot.. I dont see how anyone can disagree"
104,5,If you can't see right through Hillary your brain needs to evolve.
105,2,Huma on Hillary: “She is still not perfect in her head.”
106,0,"If answering a question is a too difficult task, one definitely shouldn't 
be president."
107,3,Trump just won lol
108,0,"Hilary tries to give perfect answers, the real question is, can she do what 
she says?"
109,0,Can't believe one of these 2 idiots is going to be the next president.
110,0,6 days to go before World War 3 starts
111,0,"""This Just In: Clinton is now leading the polls in important battleground 
states, such as Qatar, Iraq, Iran, and Syria,
And hopefully soon...
San Quentin"""
112,0,"the government have no business on a woman's decision to bear or abort a 
child and yet you are asking for and using gov't funding taxpayer's money 
to fund PPH."
113,3,Trump won BTW everyone. Just thought you should all know.
114,0,"OK, THAT'S IT !!!.... I'm leaving Earth."
115,0,"Literally the worst American election ever, God please help us."
116,0,"I'm honestly scared of what's gonna happen. How did we to this situation 
voting for two horrible people."
117,4,"Hillary laid out her plans more eloquently and she is focused more on the 
issue. trump insisted and kept blaming hillary and obama and failed to 
address the issue."
118,3,"What's this odd use of a Trump-created word: 'bigly'? Most odd. A wall 
between Mexico and the US is ludicrous. That is hundreds of miles! Far too 
expensive for a country that is trillions of dollars in debt."
119,5,"if you won't vote against Hillary for any other reason, at least vote 
against her for the lies, and you know, maybe GIVING THE WORLD OUR NUCLEAR 
RESPONSE TIME! Yep."
120,0,There really is no right choice between these two...
121,0,The media sucks! It's
122,0,"stupid american.. why in the hell did you kick bernie sanders out of the 
election? Now you idiot can taste your own medicine"
123,0,"No one respects woman as much as i do... No, they are too unattractive for 
me too sexually assault. -A presidential candidate"
124,0,"Btw for all you people who don't know Hilary is a fuckin criminal, and I'm 
starting to think this election is rigged cuz she should've been in jail 
several months ago"
125,3,"Trump its not american way to not concede defeat and have peaceful pass on 
of power.Clinton supporter: Oh he won? Well lets riot and not have a 
peaceful pass over of power."
126,5,"I'm willing to bet that 90% of trump and Hillary supporters don't even 
understand their own candidates messages, let along busy bashing their 
opponents ones. so much dumbasses in this country"
127,3,"I can believe that I'm saying this but when it comes to economics Trump 
actually makes more sense."
128,3,Oh GOD please don't let this damn Donald Trump win...I cannot stand him.
129,3,VOTE TRUMP killery is a snake
130,3,"Trump:- Civil War
Clinton:- World War III"
131,3,"Trump will never make people love him. He is an idiot, an asshole, a 
racist, and a sexual predator. How can anyone love that?"
132,3,"I hope all you Trump supporters out there didn't have a big dinner, because 
you're about to eat some dust. 😋😎"
133,3,i can't believe there are actual people supporting Trump
134,3,"Side note from a British guy: I wonder if Americans have any idea how hated 
Donald Trump is outside of America? He speaks and acts like a man child. 

This debate is so unfair because one person knows the facts and policies 
and the other one is Donald Trump.

If the rest of the world could vote in the US Elections he would be in an 
old people`s home taking medication to calm him down not heading a major 
political party. 

How could such a great nation fall to such a level that this sexist, 
bigoted fool has a serious chance of becoming President?

Jesus Christ what is wrong with Americans?"
135,0,"the presidential debate is just so bias they are all just against trump its 
just really not fair....."
136,0,Her occasional smile creeps me out 😂😭
137,0,"Is it me, or is the NBC News very bias"
138,0,Hi from 🇨🇦
139,0,LIL DICKY FOR PRESIDENT 2K16 !
140,5,"Hillary is a disgrace and a big liar!!! All she is saying about Russia and 
Putin is totally WRONG!!! The whole world is laughing about what Hillary is 
talking about! HAHA"
141,5,"Hillary is a liar. What she's saying about Putin and Russia is just wrong. 
It's only propaganda and lies.
If you want another world war, vote Hillary Killary Hitlary Clinton. If 
not, vote for the candidate of hope - Donald Trump who will do his best to 
make America great and respectable again."
142,4,"Yeah Trump lost me the second he called Mexicans ""bad hombres"". Why people 
still support him I have no clue. You can go all you want into the ""oh 
Hillary is all talk and no action"", but people in government today don't 
like Trump either, even in the Republican party. He wants to make Mexico 
pay for the wall? Great, that's another diplomatic relationship down the 
crapper. Congress won't approve anything he wants to do. Hillary is 
conventional but competent. Trump is neither. He is a racist, misogynist, 
and completely opposed to the idea of religious freedom, which is what 
brought the first pilgrims here in the first place. Hillary is not a 
fantastic candidate by any means, and if she were running against anyone 
else, she would probably lose. But under Trump, the united states will fall 
into ruin."
143,3,"Trump is a man with a big ego for himself and don't care about anything or 
anyone.Hillary is not a saint but she is more a people person to deal with 
even if she is tricky.Trump thinks he's a god and has no mercy for people."
144,5,"trump is gonna cause war with Mexico and Hillary is gonna cause war with 
Russia WW3"
145,0,"I'm not racist or sexist, but I'm curious how this whole debate would have 
played out if it was just another white man versus another white man"
146,4,"hillary: argument

trump: hillay is stupid

hillary: argument 

trump: i am very rich. hillary is stupid

hillary: argument

trump: i have no idea of what i'm talking about. i want to be the president 
of the USA"
147,0,1:15:00+ SHE GETS HIT HARD - LOOK AT HER FACE!
148,0,I doubt Americans will elect a women to lead the country.
149,4,"Now that I found out that Hillary did have the questions before the base I 
have to vote for Trump."
150,3,"TRUMP only!!!
TRUMP ROCKS!!!
TRUMP 2016!!!
Americans he is worthy of the President!
America and Russia are friends. Our enemy is ISIS!"
151,0,"A nasty woman who wants to populate America with dangerous hombres versus a 
man who loves his country enough to want to keep its citizens safe."
152,0,"Oh, Americans... -A Canadian."
153,0,how do I vote when there is no JESUS or a God
154,0,this debate is a disaster ;-)
155,0,"Every night and every day
The awfulisers work away,
Awfulising public places,
Favourite things and little graces;
Awfulising lovely treasures,
Common joys and simple pleasures;
Awfulising far and near
The parts of life we held so dear;
Democratic, clean and lawful,
Awful, awful, awful, awful."
156,3,"First Obama, now Clinton. Politicians.. so boring.. Lock them up! Lock them 
up! In fact look 'm all up over there in DC! We will pick a new congress 
and supreme court from the audience of the next Trump rally. Make America 
great again! Woohoo! (I quess)"
157,5,"From those 2 different candidates, i will choose Hillary based on her wit 
and experience. I am not saying i love her , i am not defending her but 
take a good look at Trump... This just...can't.. Please United States , go 
for Hillary. Greetings from Europe."
158,3,"hahaha Trump is an ugly mf. he does the funniest gestures with his hands, 
his squinting eyes look at her when he doesn't agree. hahaha he is actually 
entertaining, and I actually like Trump, he does bring up some good points 
every now, and then. overall throughout these 3 debates it seems that he 
can't follow the structure of the debate, and just answer the questions, it 
always veers off to another topic, about something he's probably repeated 
10 times already lol. I like Trump, but he doesn't seem like he's as fit 
for the job as Hillary is, she's a damn politician, these debates, these 
presidential races are formatted for politicians lol. I'm going to give 
Trump some credit for his efforts being the non politician, too bad he 
wasn't prepared better."
159,3,"Trump ripped her to shreds. She has no place as being  President of the 
United States.Trump will win by a large margin."
160,2,"Im sorry Hillary, but im totally against abortion...."
161,5,"Trump is really mean and I think that if Donald Trump won the American 
election he would start world war 3 on the other hand Hillary is a good 
example to be a good leader in America. She makes mistakes but she always 
says ""yes I have made a mistake but I'm sorry"" she's very good in meany 
ways.SO GO HILLARY !!!!!!!!!!!! Also she is the first female president of 
the United States of America and that profs that woman can be anything."
162,0,"Let's be clear : all the politicians lie. It's their job. But in addition 
to being a liar, uncle Donald is a creepy person with dirty opinions. Make 
the right choice for you and for the world. Please, sincerely from France 
(sorry for possible bad writing we're french u know)"
163,3,trump is right for america like icebergs were right for the titanic
164,0,"For the coming US election, it's quite simple the choice you have to make. 
If you want to see real change with a better economical environment you 
vote for Trump, if you are very conservative and don't want to see big 
changes and want the same elite at the top, you vote for Clinton. And most 
importantly, don't make your choice based on the media, because the media 
is also controlled by this elite. The media has taken one side in this 
election, since the very beginning. And whatever they can do to hurt the 
Trump campaign, they have done it."
165,0,He don't make any sense what so ever.
166,4,"TRUMP FOR NATIONAL INTEREST HILLARY FOR GLOBAL INTEREST. that's the basis 
of this election."
167,0,"hilLIARy had to be married to Bill in order to get where she is today. 
First woman president? Nobody would know who she is if it weren't for her 
husband's career. That's why she stayed married to him despite his being 
very unfaithful. It's not impressive unless she accomplished it 
independently. I'M WAITING FOR A WOMAN WHO PAVED HER OWN WAY."
168,0,"The commentator interrupts Trump almost each and every time he speaks, but 
0, litterally 0 time Clinton. I for one don't really care what happens to 
this country since I'm no USAian, but I find this very interesting and it's 
been happening in all of the 3 debates. Also, what's ''funny'' is there's a 
third candidate that hasn't been allowed to debate with those two clowns 
and his name is Gary Johnson. Just curious..."
169,4,"VOTES

A:Hillary cliton 

B:Donold trump"
170,0,Do Not Vote for Donold Dump or Hierarchy Queefton.
171,0,"I don't even understand how she can be allowed to run considering she was 
being investigated for a crime while running for pres and btw the FBI just 
reopened that investigation, & congress already reopened it because they 
most of congress disagree with FBI director Comey who was either paid off 
by her or threatened by her same as our AG Lynch, but how could they even 
have a fair investigation when the current pres is for her obviously the 
FBI was being leaned on very heavily to not do they're jobs, anybody else 
would've at the very least have their security clearance taken away so how 
can u have a pres who shouldn't even be allowed to have a security 
clearance at the least and in jail at the most?!?!"
172,0,"Black aa token guy some wisdom on the end on how he rigged the 1st debate 
for Hildabeest."
173,3,"Donald Trump that the only way Putin wants him to win is because it 
benefits Russia. It's common sense, why else would Putin care."
174,0,at white time does he asks about her email
175,0,"i´m astonished with whats hapenning in this election, how it´s possible 
with all the facts that had been coming out that are some people that are 
still more likely to vote for Hillary?? don´t you people realize that´s 
that kind of politicians that are sinking ur country??(im not american) 
They put their fake smiles and try to convince the ppl with their 
beautifull rethoric and political talk, their own goal its to get elected 
nothing else, until u low IQ ppl remain being tricked by that kind of 
strategy ur country will definitely not improve... Open ur eyes!"
176,4,"Donal Trump is openly a racist he doesn't even try to hide it. African 
Americans please put Hillary Clinton in office. Hillary 2016"
177,3,Lets go TRUMP! Pro Life!!! ya!!
178,5,"All Hillary does is read off the prompter in her stand she cant remember 
stats like that without help she has always used notes and such to deliver 
speeches if she was talking without it there would be more of a slower 
delivery, she looks down all throughout the speech getting help how does 
she have anything on the podium if she didnt know any of the questions or 
things that would go on. We do need to protect our borders and fix the VA 
and end NAFTA and the tariff against foreign trade would keep jobs here"
179,3,"Trump claims that the polls will be rigged but already there have been 
charges out on people like a woman name Terri Lynn who was charged for 
double voting at the polls. Ironically, she claimed after being charged 
that she was worried that the polls were rigged. Sooooo, she she decided to 
cheat the system by beating them to it??? Um, Trump is full of crap! He 
needs to suck it up and stop being a racist sore loser!! Man up Trump & 
admit defeat like a real competitor!"
180,5,"Hillary's last 60 seconds sounded a lot like what Barack Hussein Obama 
claimed to do and will follow through about as reliably."
181,3,donald Trump is a racist
