,text,z1,z2
49,"#ImWithHer! Even though she's made really big mistakes in her life she 
owned up to them and taken responsibility for her actions. Unlike Trump 
who's never apologized about his comment about quote on quote ""Grabbing 
them by the p****y"" moment or saying racist things towards blacks, Mexicans 
and the discriminatory towards all Muslims. It would cause some issues with 
our foreign allies, no?",0.0467800589366,-0.0836132623286
50,trump is the next hitler that's it i'm moving out,0.866841632082,0.0460347495666
51,"VOTE HILLARY!!!! Raise minimum wages, expand Obama-care, first female US 
President and THERMO-NUCLEAR WAR WITH RUSSIA!!! YEAH!!!",-0.17295038201,0.129655587833
52,I don't get it who won?,-0.103852218453,-0.0834018765319
53,Im for Hillary,-0.254755205193,0.888104921296
54,Trumps lips are the same color than his face,-0.107178133351,-0.0684019660957
55,"I'm going to crumb... Oh god, I'm crumbing..",-0.140299622968,-0.100394629602
56,"And now Trump is breaking promise after promise, making him a very large 
liar.",0.866841632082,0.0460347495666
57,TRUMP #1 THE SOUTH WILL RISE AGAIN,0.866841632082,0.0460347495666
58,"Trump is like poison. Trump supporters like him because of a few reasons



1) People were so afraid of being rude and racist to others because they 
could get in trouble or hurt, but now since there is a popular racist rich 
guy, they can let everything out.

2) He owns a million dollar company. People think that with money he can do 
anything and it's true, he can bribe ANYONE into doing ANYTHING. 

3) He goes against all the stereotypes. Because of vines and websites, 
everyone has a specific thought on a person or race. Trump takes advantage 
of this and makes people hate and be afraid of these people. This helps him 
on his way to build a wall and deport millions of people. 

4) He only talks about immigrants and why Hillary is bad while Hillary 
talks about the countries status and future. But with all trump has said, 
he has made people hate Hillary.

Now the reasons why he would be. A bad president. I know Hillary has made 
mistakes and has lied and said some things, but trump has made WAY MORE 
than Hillary. 

Trump goes to Mexico, makes the president trust him, (lie), comes back and 
rants about Mexico, He said he loves Mexicans, (lie), wants to deport them, 
he says women are great and he respect them, (lie), He later goes on and 
insults them and has have been recorded with sexual assaults and racism.

If he deports people, the economy will go way down since even though many 
jobs will be open for Americans, there won't be enough to fill in the gap 
left from the millions of people that got deported. Farms will no longer be 
occupied by Mexicans and immigrants, and helpers of American farmers since 
no one will want to do those jobs causing a major depletion of food. And 
since he will stop importing things from many countries including food, 
causing more food depletion. 

Also other countries will become over populated and will cause major 
problems with increased food production needed and with many buildings left 
in America after people abandoned them, there will be thousands of acres 
worth of land wasted.




Think of the future. You hold the fate of America and the world in your 
hands. Become a hero. Choose what is right. Vote for Hillary. 




#DumpTrump #HillaryForPresident",0.0499514337563,0.187729451484
59,"“Donald Trump is running for president.” I think we all had the same 
reaction when we heard this news but now we probably have some different 
views. Although we may disagree on many things I believe one thing we can 
agree on is that these are two of the worst candidates we’ve ever had in 
American history. 
I was 100% anti-Trump when he proposed his candidacy, but through following 
the election he seems to be the best option we have in 2016. Though he has 
said some extremely radical things, such as building a wall to keep illegal 
immigrants from coming across the border, that is not a bad idea. He is not 
saying he wants to deport ALL immigrants. Trump is just enforcing a law 
because it is in fact illegal to be in America ILLEGALLY.
“The current official unemployment rate for Hispanics is 9.1 percent, 
compared to 7.6 percent for the nation as a whole.” It is understandable 
for Donald Trump to be upset with these numbers because they are increasing 
our country as a whole’s numbers. Hispanic voters are mostly against the 
republican party but there are “new forces” who are fighting for 
immigration reform and fair treatment for Latinos. 46% of voters in a poll 
agree with this statement. Some people say this is morally wrong but if you 
look back to the Sedition Act of 1798 the federalists discouraged low life 
immigrants and wanted to grant president the right to deport the unwanted. 
With that being said these views are not a new idea to a person of 
political importance. 
CNN has caught Trump in some bad situation. Such as an audio recording 
where Trump speaks of his daughter’s breasts, three-way sex, and him not 
dating women older than 35. Also, caught on the recording was talk of him 
“barging” into beauty pageant dressing rooms. Trumps running mate, Mike 
Pence, says he is “distraught about all of Trumps doings.” Although this 
may be true his disrespect does not even amount to the torture and acts of 
malice toward women by Isis. Trump will still provide women with the same 
opportunities as others in a professional manner.",0.251614104236,-0.0733513514176
60,"Hillary: Trump didn't pay taxes and he uses Chinese steel. 
Trump: It's her fault because she didn't stop me.",0.631241463304,0.554786795464
61,"Trump will never make people love him. He won the elections, but not the 
peoples heart. Everybody hates trump now.",0.339608779864,-0.0474297162593
62,im with hillary,-0.254755205193,0.888104921296
63,"19:00 hilary says the girl doesnt want her parents to leave and be deported 
WHICH IS A DIFFERENT SENERIO donald trump said about drug selling idiots 
and not people that work if the people have done nothing wrong but help the 
country why would he in the right mind deport them NO WAY will donald do 
that unless they have illegal drugs which are extremely dangerous and he is 
right",-0.0165072054739,-0.0987063593769
64,"1:31:20, the answer is NOPE!",-0.111254762347,-0.0857880939432
65,Don't vote for trump!,0.161177344566,-0.087936994951
66,"Why couldn't I be born a kind, peaceful european in a sane country. I'm 
sure the rest of the world finds this debate hilarious and entertaining but 
as an american, it's getting real scary.",-0.166325800889,-0.132370125717
67,It's the end of the world as we know it...,-0.142744320941,-0.10505330298
68,"Now, that my dream of having a sexual predator, a racist, and a charlatan 
for president came true, i can die in peace. It was worth the waiting.",-0.114743476441,-0.11865850132
69,Trump is the new hitler,0.866841632082,0.0460347495666
70,"i will never accepted or recognize Hillary Clinton as President of the 
United States for i think that the American People will be getting a Dirty 
Lying Witch and a Dirty Traitor to our country the United States of America 
who one day will be impeach and kick out of office who in my view will be 
put behind Bars and Lock up in Prison where she belongs,",-0.155820792644,0.0183585041592
71,TRUMP IS A RAPIST.....,0.866841632082,0.0460347495666
72,"Donald trump doesn't even respect an arguement and he isn't even a 
president yet, what would he do if he became one?",0.164104598104,-0.064698062968
73,Vote now!!!,-0.13115872517,-0.132034057446
74,"Can someone name a few logical fallacies that occurred and when they 
occurred",-0.111254762347,-0.0857880939432
75,I'm with her,-0.111254762347,-0.0857880939432
76,VOTE HITLER!!!,-0.13115872517,-0.132034057446
77,I want to dje,-0.123894214509,-0.0944712576824
78,"All women must reject that sexual predator trump. He abuse women and he 
abuse power. He is also a very racist crook, and a criminal.",0.0684493052074,-0.0766660263962
79,"Trump is a disgrace for united states and a national embarrasment. The 
entire world is laughing now.",0.0817915323661,-0.0791257541865
80,"go hillary boo trump
sincerly oliver",0.372230990778,0.766021696233
81,arabs treat woman badly ????? hahahah look whos talking,-0.122596012304,-0.104532233955
82,"Trump: second amendment x10000 
Me: wtf is a second amendment",0.866841632082,0.0460347495666
83,"OK HOLD UP LEMME ROST THESE KIDS......TRUMP JUST JUST GET A BETTER WIG I 
SWEAR THAT LOOKS LIKE RAVIOlI RAW........AND HILLRY THE STEEP HILL GURL GET 
YO HAIR FIXED LOOKS LIKE ROCKY MOUNTAIN MELTING TO THE SIDE AND WUT THE 
HECK ARE U WEARING A HOURSE NECK COLLOR LIKE KID......DONT MAKE 
ME...MMMMM.......DONT GET ME STARTED ON TRUMP. I DONT WANNA TEXT A STORY 
BUT THIS DUDE BE LIKE....😑😑😑......HELP ME",0.078686473171,-0.101930600866
84,"I'd like for someone to give me an ACTUAL piece of evidence for some bad 
thing Hilary Clinton may have done.",-0.124128187715,-0.119116995506
85,"No women abusers, and no sexual predators for president.",-0.124430622735,-0.102466642672
86,shut up trump,0.866841632082,0.0460347495666
87,"if trump wins Jesus will end the fucken world fo sure this time like if you 
agree",0.0731290475915,-0.0789599553963
88,"I think, its a very easy decision.
You have the choice between Trump, an unscrupulous Businessman and Clinton, 
a woman that did some very poor decisions during her life; but she is the 
only chance for America. Obama did something wrong, like any other 
president too, cause nobody's perfect, but he did steps into the right 
direction and Clinton can expand this. America is stronger together, 
America dont need someone who is trying to divide its people into Muslims, 
Hispanics and Americans. In my country, guns are prohibited and it works 
very well. We dont have a shoot-out in a public school every two months and 
that high amount of firearm deaths. Trump wants to keep his Citizens safe 
and create prosperity but he denies the gunfact. Clinton however tries like 
Obama too, to decrease the amount of weapons. In fact, if you elect Trump 
for the next 4 years, you have to life with the consequences, and not just 
you, the whole world has to deal with this decision. So, do yourself and 
the world a favor and vote for Clinton. Reality has no rewind
#Hillaryforpresident
~ Greetings from Germany",0.0386460611766,-0.0999472468785
89,"I am only 12 years old and this is my only off day and I'm spending my time 
looking at the presidential debate because I really want to understand 
what's going around in my world. people that vote for Donald Trump are just 
looking about how much money he has and I just probably bribed in some way 
, but Hillary Clinton will be the perfect person for the job. I don't know 
much about the presidential debate because I am so long but from what I 
hear I think Hillary Clinton is the best person for the job because she 
gets her point across and she's very thorough about how she will make 
America great again. people like Donald Trump are business owners and all 
they care about is money now I'm not saying that Donald Trump is in a good 
person in that doesn't his point across but he doesn't really focus on the 
topic.Now you can look at both sides Donald Trump wants to make it legal 
for anyone to be able to have a gun and he wants to build a wall to reduce 
the amount of immigration. Hillary Clinton wants back background checks on 
people when they are trying to purchase a gun for our safety as well as for 
kids and she wants to reduce the amount of poverty in America by making 
things more affordable especially when it comes to people that are able to 
afford for their children to go to college. I understand why Donald Trump 
is coming from when he wants to keep out people that will harm us but it 
still doesn't mean that people that have been here for hundreds and 
hundreds of years they should just go back to somewhere that wasn't either 
comfortable or a good position for their families. Hillary Clinton wants us 
all to be equal. the presidential debate is really confusing for someone my 
age but the only things that I take out of it is that Hillary Clinton will 
provide safety and money for people in need and for children. Hillary 
Clinton is not selfish and cares about others before thinking about 
herself. #Hillary Clinton 2016",-0.0204106964206,0.164297871495
90,"Hillary is the best. Trump is an idiot who cares only about his business. 
American don't listen to him. World war 3 will be born with trump",0.162597316634,0.143589659627
91,sorry but i vote for Donald Trumo,-0.100873157352,-0.120415237246
92,"Trump is gathering the worst of human kind for himself, and looks like the 
republicans supremacist have them all. At least, the most hypocrite people 
who can support all trumps stupidity, racism, bigotry,narcissm, and 
bullshit.",0.101677350998,-0.0846740759814
93,hillary cliton she is right for her people,-0.189292374188,0.306814427168
94,Go Hillary,-0.254755205193,0.888104921296
95,"Trump is such a disgrace that all americans should be ashame of them self. 
How can people vote for such a human disgrace?",0.154817617611,-0.0973061308579
96,"Hillary won as always and she will be the next president Dumb must be 
defeated",-0.157185537596,0.34172660225
97,"Trump only opens his mouth to spit lies, hate, and bullshit. He is a 
charlatan.",0.27691685855,-0.0530132811813
98,"Hillary is a disgrace to Bill why would u run for president behind a 
husband that was a great president? would Michelle do that even if she 
could or Roosevelt's wife? heck no! utterly disgusting trump is right she 
is a very sore loser that is dangerous she wants everything her way no 
matter who she hurts....babies included shm.",-0.000855827242708,0.137086468065
99,"Trump is already the most hated president of united states, and he is not 
even in office yet. Even the entire world hates him.",0.0652579812781,-0.0866411378804
100,"27:47.....""no respect for this b..b(bitch) pp person! :-)",-0.133849347959,-0.105453269004
101,HAHAHAHAHA Trump's face every time Clinton speaks. :))))))),0.158494663086,-0.0283914611153
102,"hilary: *breaths
trump: you're wrong",0.162918798005,-0.0814690012031
103,"Trump is honestly just an idiot.. As much as people hate Hillary she 
atleast shows signs of a brain...

Trump is just an idiot.. I dont see how anyone can disagree",0.237748719974,0.175686143362
104,If you can't see right through Hillary your brain needs to evolve.,-0.202714639151,0.40419437239
105,Huma on Hillary: “She is still not perfect in her head.”,-0.254755205193,0.888104921296
106,"If answering a question is a too difficult task, one definitely shouldn't 
be president.",-0.12666825265,-0.106893856992
107,Trump just won lol,0.160906310305,-0.0777325987821
108,"Hilary tries to give perfect answers, the real question is, can she do what 
she says?",-0.126140916496,-0.115926226207
109,Can't believe one of these 2 idiots is going to be the next president.,-0.130155193508,-0.108993091367
110,6 days to go before World War 3 starts,-0.130454318636,-0.0960877170504
111,"""This Just In: Clinton is now leading the polls in important battleground 
states, such as Qatar, Iraq, Iran, and Syria,
And hopefully soon...
San Quentin""",-0.106428334793,-0.0895503871924
112,"the government have no business on a woman's decision to bear or abort a 
child and yet you are asking for and using gov't funding taxpayer's money 
to fund PPH.",-0.134170198584,-0.0997333184242
113,Trump won BTW everyone. Just thought you should all know.,0.173529241226,-0.0524690494198
114,"OK, THAT'S IT !!!.... I'm leaving Earth.",-0.111254762347,-0.0857880939432
115,"Literally the worst American election ever, God please help us.",-0.151541850094,-0.124592215485
116,"I'm honestly scared of what's gonna happen. How did we to this situation 
voting for two horrible people.",-0.124059002774,-0.116992819726
117,"Hillary laid out her plans more eloquently and she is focused more on the 
issue. trump insisted and kept blaming hillary and obama and failed to 
address the issue.",0.047822804096,0.65862106324
118,"What's this odd use of a Trump-created word: 'bigly'? Most odd. A wall 
between Mexico and the US is ludicrous. That is hundreds of miles! Far too 
expensive for a country that is trillions of dollars in debt.",0.176225068601,-0.0589804939101
119,"if you won't vote against Hillary for any other reason, at least vote 
against her for the lies, and you know, maybe GIVING THE WORLD OUR NUCLEAR 
RESPONSE TIME! Yep.",-0.159917759341,0.114332477279
120,There really is no right choice between these two...,-0.138471983234,-0.0882192198046
121,The media sucks! It's,-0.113256759228,-0.0887157568407
122,"stupid american.. why in the hell did you kick bernie sanders out of the 
election? Now you idiot can taste your own medicine",-0.148429837155,-0.120267646075
123,"No one respects woman as much as i do... No, they are too unattractive for 
me too sexually assault. -A presidential candidate",-0.129850096883,-0.0998434397255
124,"Btw for all you people who don't know Hilary is a fuckin criminal, and I'm 
starting to think this election is rigged cuz she should've been in jail 
several months ago",-0.156073701273,-0.138171122244
125,"Trump its not american way to not concede defeat and have peaceful pass on 
of power.Clinton supporter: Oh he won? Well lets riot and not have a 
peaceful pass over of power.",0.0941667646178,-0.0534030127336
126,"I'm willing to bet that 90% of trump and Hillary supporters don't even 
understand their own candidates messages, let along busy bashing their 
opponents ones. so much dumbasses in this country",0.033300419907,0.19964786514
127,"I can believe that I'm saying this but when it comes to economics Trump 
actually makes more sense.",0.162345392128,-0.0569761314407
128,Oh GOD please don't let this damn Donald Trump win...I cannot stand him.,0.0648949227653,-0.0733099777157
129,VOTE TRUMP killery is a snake,0.227115867646,-0.0750457307514
130,"Trump:- Civil War
Clinton:- World War III",0.0677736966851,-0.0545415078942
131,"Trump will never make people love him. He is an idiot, an asshole, a 
racist, and a sexual predator. How can anyone love that?",0.0700278633888,-0.102842917014
132,"I hope all you Trump supporters out there didn't have a big dinner, because 
you're about to eat some dust. 😋😎",0.161313409064,-0.0461801530728
133,i can't believe there are actual people supporting Trump,0.205470620414,-0.0659359175367
134,"Side note from a British guy: I wonder if Americans have any idea how hated 
Donald Trump is outside of America? He speaks and acts like a man child. 

This debate is so unfair because one person knows the facts and policies 
and the other one is Donald Trump.

If the rest of the world could vote in the US Elections he would be in an 
old people`s home taking medication to calm him down not heading a major 
political party. 

How could such a great nation fall to such a level that this sexist, 
bigoted fool has a serious chance of becoming President?

Jesus Christ what is wrong with Americans?",0.0811704691745,-0.116579177491
135,"the presidential debate is just so bias they are all just against trump its 
just really not fair.....",0.0276664486138,-0.102292118773
136,Her occasional smile creeps me out 😂😭,-0.111254762347,-0.0857880939432
137,"Is it me, or is the NBC News very bias",-0.121949992385,-0.109877009873
138,Hi from 🇨🇦,-0.111254762347,-0.0857880939432
139,LIL DICKY FOR PRESIDENT 2K16 !,-0.12666825265,-0.106893856992
140,"Hillary is a disgrace and a big liar!!! All she is saying about Russia and 
Putin is totally WRONG!!! The whole world is laughing about what Hillary is 
talking about! HAHA",-0.190405132807,0.346254515971
141,"Hillary is a liar. What she's saying about Putin and Russia is just wrong. 
It's only propaganda and lies.
If you want another world war, vote Hillary Killary Hitlary Clinton. If 
not, vote for the candidate of hope - Donald Trump who will do his best to 
make America great and respectable again.",-0.0499273544926,0.150023079549
142,"Yeah Trump lost me the second he called Mexicans ""bad hombres"". Why people 
still support him I have no clue. You can go all you want into the ""oh 
Hillary is all talk and no action"", but people in government today don't 
like Trump either, even in the Republican party. He wants to make Mexico 
pay for the wall? Great, that's another diplomatic relationship down the 
crapper. Congress won't approve anything he wants to do. Hillary is 
conventional but competent. Trump is neither. He is a racist, misogynist, 
and completely opposed to the idea of religious freedom, which is what 
brought the first pilgrims here in the first place. Hillary is not a 
fantastic candidate by any means, and if she were running against anyone 
else, she would probably lose. But under Trump, the united states will fall 
into ruin.",0.141759887278,0.233441914105
143,"Trump is a man with a big ego for himself and don't care about anything or 
anyone.Hillary is not a saint but she is more a people person to deal with 
even if she is tricky.Trump thinks he's a god and has no mercy for people.",0.114574987757,0.099012261049
144,"trump is gonna cause war with Mexico and Hillary is gonna cause war with 
Russia WW3",-0.0181077117135,0.100509112896
145,"I'm not racist or sexist, but I'm curious how this whole debate would have 
played out if it was just another white man versus another white man",-0.1213412261,-0.117074054853
146,"hillary: argument

trump: hillay is stupid

hillary: argument 

trump: i am very rich. hillary is stupid

hillary: argument

trump: i have no idea of what i'm talking about. i want to be the president 
of the USA",0.124094811407,0.537869626832
147,1:15:00+ SHE GETS HIT HARD - LOOK AT HER FACE!,-0.106535023132,-0.081288298233
148,I doubt Americans will elect a women to lead the country.,-0.134135622895,-0.106795484707
149,"Now that I found out that Hillary did have the questions before the base I 
have to vote for Trump.",0.0924130403383,0.232427040331
150,"TRUMP only!!!
TRUMP ROCKS!!!
TRUMP 2016!!!
Americans he is worthy of the President!
America and Russia are friends. Our enemy is ISIS!",0.408324737633,-0.0460801487885
151,"A nasty woman who wants to populate America with dangerous hombres versus a 
man who loves his country enough to want to keep its citizens safe.",-0.141463365979,-0.114771455133
152,"Oh, Americans... -A Canadian.",-0.12639498168,-0.0961502896262
153,how do I vote when there is no JESUS or a God,-0.14068438226,-0.12507261375
154,this debate is a disaster ;-),-0.145409515342,-0.112972091758
155,"Every night and every day
The awfulisers work away,
Awfulising public places,
Favourite things and little graces;
Awfulising lovely treasures,
Common joys and simple pleasures;
Awfulising far and near
The parts of life we held so dear;
Democratic, clean and lawful,
Awful, awful, awful, awful.",-0.126276275687,-0.101278730014
156,"First Obama, now Clinton. Politicians.. so boring.. Lock them up! Lock them 
up! In fact look 'm all up over there in DC! We will pick a new congress 
and supreme court from the audience of the next Trump rally. Make America 
great again! Woohoo! (I quess)",0.0764463369834,-0.0802090817116
157,"From those 2 different candidates, i will choose Hillary based on her wit 
and experience. I am not saying i love her , i am not defending her but 
take a good look at Trump... This just...can't.. Please United States , go 
for Hillary. Greetings from Europe.",-0.0290975468558,0.239284910217
