,label,text
130,0,"Honestly that's why all of his supporters are voting, so I'd say he hit the nail on the head...just happened to also seal his coffin hopefully. "
131,2,"Barack Obama's approval rating has recently reached a record high, and Trump just said on national TV that a Hillary Clinton presidency would be four more years of Obama.

Top-notch campaigning. 

Edit: spelling"
132,1,Its like Ryan invoking Bernie Sanders.
133,0,"yeah, there's no way that was an accident"
134,4,"So we could have tacos, a Sanders win, and 4 more years of Obama. We will find Utopia."
135,0,"Said this in the other thread, but: I didn't know one senator could change everything in government. He really needs to give up that talking point up.

I know what he is getting at, but it just doesn't make sense. Government in this country is based on compromise. Does he not understand that? "
136,4,"He kept repeating that she could have done something for 30 years, ok let's look at this. 

First Lady of Arkansas 
1983-1992
What can she do?

First Lady of the United States
1993-2001
What can she do?

United States Senator from New York
2001-2009
She worked with fellow members of the United States Senate to make some change but she has no ability to act unilaterally.

United States Secretary of State
2009-2013
Under direct command from Barack Obama but has some major power to enact change on a Geopolitical level.

So she had no real power until she became a U.S. Senator in 2001 which halves Trump's claim. On a global stage she only had real power for four years while being under the command of the POTUS. "
137,3,"No, he doesn't. When you listen to him speak he thinks he can run the country like he runs a company, but he can't."
138,0,Yeah I'm really surprised she didn't tell him that Senators can't introduce legislation that increases revenues because those bills must start in the House and the United States isn't a fucking dictatorship 
139,4,3 debates and not once did somebody get Donald to say **HOW** he was going to do something.
140,0,[deleted]
141,4,hes gonna do a lot of deals in the boardroom. negotiate some of the best deals youve ever seen. believe me. the best.
142,0,They're gonna be tremendous and bring millions and millions of jobs back to America. It's gonna be beautiful. Believe me. 
143,0,Other than his cuttting taxes lol.  It is the only thing he said about any of his plans.
144,0,And getting rid of Obamacare because apparently it's the root of all evil to him
145,4,"I think he just hates the word Obama, he will rename it to Trumpcare.

Who am I kidding, there won't be no care anymore."
146,0,He said it plenty of times.  Lower taxes.  That's all you gotta do!  The economy just fixes itself when you lower taxes.
147,4,"I think there are two categories of people right now:

1. People who have realized that it's a pointless question to ask because Trump doesn't have an answer.  
2. People who think it's a pointless question to ask because they don't care about the details but believe him when he says he'll do it.

I have a hard time believing that *anyone* who isn't already decided on voting for him still thinks he might actually be able to explain in detail what he plans to do.  It's shockingly blatant that there really isn't a concrete plan, just talking points."
148,3,"Just like last debate, Trump showed he has no idea how senate works, when he accused Hillary of not changing the laws on her own as a lone senator just like that."
149,0,"I keep wondering why she didn't remind him that she was a senator, not a dictator."
150,4,"> I keep wondering why she didn't remind him that she was a senator, not a dictator.

And she was only senator for 12 years, not 30.   30 years ago Hillary Clinton the First Lady of Arkansas.    She was supposed to have a major impact on the country from that position?  Have any other First Ladies of Arkansas affected our lives in any way?"
151,4,"Because it has to play in subtext.  Running for president, you can't project powerlessness even if it makes perfect sense.  The expectation is that a person running for president should have been corralling the senate themselves by putting forward, championing, and ensuring a vote for legislation.  To a point that's a totally reasonable expectation: senators can be very influential and we do want the best of the best for the highest office, but even when it isn't reasonable you can't say it.  Even a voter who understands the complexities can have their opinions colored by the implication of weakness."
152,4,"People understand, specially in the recent years, one person can't just change a law...  it's only Trump that doesn't seem to realize that....

Edit: can to can't 
"
153,4,Is Trump not getting his third Emmy basically his version of Hitler not getting into art school?
154,2,"On mobile so I don't have the link, but look up the vid of Obama trashing Trump at the presidential correspondents dinner a few years back. He gets him hard. They show Trump's reaction for a bit and it's just.. this look. That moment right there is like watching a supervillain being born.

It was also, coincidentally, the same night that (not yet known to the crowd/public) the raid on Bin Laden's compound was taking place."
155,0,This is my favorite post in the thread.  
156,0,Slow clap.
157,0,Suspenseful clap. 
158,4,"Not that it matteres but for anyone keeping notice Clinton wore a blue dress, a red dress, and tonight a white dress to complete her murica trinity. "
159,0,They were suits but yes. 
160,0,"I'm not normally into outfit talk, but I love that. Classy af"
161,4,"Huh, weird I didn't consciously notice that. The way I saw it was that she wore red the first debate to counter any idea of her being weak, she wore blue the second debate to paint her in a more calming and personable light, and she wore white the last debate to symbolize the purity of the office of the POTUS."
162,3,I need somebody like you in my life to help me decide what to put on in the mornings.
163,2,"Really thought that Clinton would just ride out the last debate and let Trump bury himself, but she actually went on the offensive and did it surprisingly well. She got the shots in while discussing policy and even added a bit of humor to the mix.

Trump got baited so badly when she did as well. He fell apart 90% of the times she insulted him. His whole debate went off the rails as soon as she said he had choked when he went to meet the president of Mexico.

Edit: Also Clinton looked genuinely disgusted by Trump at various times during the debate, and disgusted to be on the same stage as him. This election has been disturbingly personal at a level I don't remember seeing in any election before."
164,2,The emails were going to be a talking point if hillary just slid by on this one.  She had to be aggressive to maintain the narrative and keep trump talking about other topics that he would fumble with. 
165,0,Even Al Gore accepted the results of a highly contested presidential election in which he won far more votes and a court helped decide.
166,4,MEGYN KELLY IS *SAVAGE* TONIGHT. No fucking brakes on the Kelly train. She is wrecking this poor Trump campaign dude's shit.
167,0,This one? https://youtu.be/Ox3EAov54Ms
168,0,I called the police. What she did to him could not have been illegal. She grilled Donna Brazille later as well but she was able to weasel out. This poor guy though...
169,4,Kellyanne on CNN is having a rough time.
170,0,Walking away... not a good look
171,0,she had no choice but to walk away...
172,0,It would've ended worse for her if she didn't walk away.
173,0,"She's gotta earn her paycheck, but her employer is making it damn near impossible. "
174,0,I missed it. What happened?
175,0,"She was asked ""What happens if he doesn't accept defeat?"" and she just said, ""Oh well he won't lose"" and noped the fuck out."
176,3,Like walked off? Literally? 
177,0,Yes.
178,0,"Holy shit

Edit: [Video](https://youtu.be/mGc3bIuVo7c) "
179,0,Not as dramatic or interesting as I had hoped.
180,0,"Bad Hombres

Rigged, Suspense

Emmys

Nobody has more respect for women (audience laughs)

Nasty Woman

No you"
181,0,"How can he keep going with the respect for women line? Even *if* all of his accusers are lying and conspiring against him...he is on tape numerous times completely disrespecting women. He *says* that he respects women, but he has done absolutely nothing to prove that he does."
182,0,He disrespected a woman tonight! On fucking live TV! That Nasty Woman line was soooo fucking uncalled for. 
183,0,"Wrong!

Wrong!

Wrong!"
184,1,Have to give credit to* Van Jones for pointing out that it's sophistry to compare the US growth rate to developing economies like China and India.
185,2,Lets not forget what I think is the biggest moment.  Trump dismissed the findings of 17 intelligence agencies of the United States in order to defend Putin.  
186,0,"He could have easily spun that... say ""yes, I'm aware of the intelligence being reported and it's very likely accurate. However I'm in favour of maintaining a good relationship with Russia. I think being civil with Putin would help America bigly""

Instead he essentially discredited some very powerful and well run intelligence organizations."
187,0,"Any reasonable person could have easily said, ""Of course I believe the experts and condemn Russia's actions. That doesn't change the fact that I want to know about those e-mails."" The only reason not to say it is because he actually is cozy with Putin.  "
188,0,"""Bad Hombre/Nasty Woman"" just became the couples costume of the year."
189,3,"Wallace: ""Will you accept the peaceful transfer of power if you lose?""

Trump: ""We will see, I like to keep people in suspense""

One attack ad delivered on a silver platter.



"
190,0,That's fucking horrifying and not a laughing matter.  
191,0,I actually consider it a threat. What the fuck man.
192,0,Who doesn't want another Civil War? Was that when America was great?
193,2,"Trump: ""We're going to have a lot of free trade more free trade than we have right now""

Also Trump: ""NAFTA was the worst thing to ever happen to this country"""
194,0,"I'm confused, is NAFTA the worst deal of all time, or was the Iran nuclear deal the worst deal of all time?"
195,0,"He calls every trade deal the worst. He's against trade because it has pros and cons. Therefore, in his eyes, it only has cons"
196,0,"""While I was bringing Osama bin Laden to judgement while you were hosting Celebrity Apprentice""

""Yeah and I should have won an Emmy"""
197,0,"So, he's definitely going to contest the outcome of the election."
198,3,Pence is gonna give the concession speech. No way trump faces the music like that
199,0,"That actually would be appropriate, considering Pence would've been the one in charge of foreign and domestic affairs."
200,0,"As a Canadian I've been wondering, if your not in charge of domestic or foreign policy....... is there a third policy I'm missing. Because if I said I wasn't in charge of anything off my property or on it, that would sound like I wasn't in charge. "
201,0,The third policy is Making America Great Again.
202,4,I think that's the point.
203,2,"[How Donald Trump Picked His Running Mate](http://mobile.nytimes.com/2016/07/20/magazine/how-donald-trump-picked-his-running-mate.html)

> Did he have any interest in being the most powerful vice president in history?

> When Kasich’s adviser asked how this would be the case, Donald Jr. explained that his father’s vice president would be in charge of domestic and foreign policy.

> Then what, the adviser asked, would Trump be in charge of?

> ""Making America great again” was the casual reply.
"
204,0,Why do we keep perpetuating this idea that Syrians refugees aren't being vetted??
205,0,Probably similar reasons why a certain party keeps perpetuating that dead people vote and massive amounts of women yank their aborted babies out 4 days before term.
206,4,Hats off to Wallace tonight. He did as good of a job as you can  possibly do on trying to control the candidates and call them on previous lies.
207,0,"I will admit, I went into this thinking that a Fox News anchor couldn't possibly be unbiased. I was pleasantly surprised."
208,4,"He had way better control, but some of the framing of his questions were weird."
209,2,"I think his framing was very much from a Conservative/GOP/Fox News sort of angle, which isn't a huge shock considering where he works.

I liked it a bit though, because I thought it cut to a lot of issues that GOP/Conservative voters have with Hillary and Trump, and while it should've helped Trump by being more in his supposed 'sweet spot', it was such an incoherent, rambling mess most the time, it completely eliminated the advantage.  Conversely, it gave Clinton an opportunity to really face the 'tough' questions and hammer home solid answers (though she certainly pivoted from a few questions I think we all would've liked some more direct answers to).

In total, I think the debate was a microcosm of what (some of) Fox News and mainstream conservatives feel about Trump and the election - they don't like Clinton, but they know Trump is an asshat and a terrible choice.  I thought Wallace did a service by giving questions that allowed Clinton to really speak directly to the fears of moderate conservatives, and really make her case as being a perfectly acceptable and reasonable candidate for President - not this crazy boogie man that the alt-right and hardliners have...trumped...her up to be. "
210,4,"To me, the defining moment came early:   

(Paraphrase) Clinton: I want the constitution to work for all people. Marriage equality, freedom of choice, take govt. out of women's health.    

Trump: I want the constitution to work as the founders wrote it. (which was in 1787. Slavery, women as second-class citizens, only white male land owners could vote.)    "
211,4,"> Slavery, women as second-class citizens, only white male land owners could vote.

Yes, that would suit Trump perfectly."
212,4,"""A vote for Clinton is a vote for 4 more years of Obama""


... considering Obama's record high approval rating, was that.. an endorsement?"
213,4,"Especially after Paul Ryan's recent mention of ""losing Republican majority in the senate means Bernie wins""...

Republicans are doing a better job of getting me to vote for Hillary than Hillary is."
214,4,"> ""Trump will accept the results of the election because he will win the election"" - Kellyanne Conway

Umm and if he doesn't...?"
215,0,"Conwaybot: ""Does not compute.ERROR.ERROR.MAKE AMERICA GREAT.BIAS""
"
216,0,"https://twitter.com/realDonaldTrump/status/347191326112112640

lmao

EDIT: screenshot just in case http://i.imgur.com/XLFR5sF.png

EDIT2: bonus https://pbs.twimg.com/media/Ciijy_BUgAAFcDu.jpg:large
"
217,0,"...dear god thats not the fake account, is it?"
218,4,"don't think so, it has the tick and all"
219,0,It's not a fake account. It's his 
220,0,How am I just seeing this? 
221,0,Puppet 
222,0,"This is just to add to the rhetoric used this evening in regards to women's health and Roe V. Wade, while I may not like either candidate there was some jargon and wording used to incite fear, ""to rip a child out of a woman"", this wording has made my physically ill. 
[Engaging Slight Rant]
This decision to terminate in my pregnancy later in process (due to t13) was not easy it down right sucked and it to this day, years later, kills me. 
I'll never get over it. 
Tonight I had to listen to someone talk about how I made my decision, how I had been cavalier about what I literally had to do due to the fact that quality of life for my daughter was basically null. 
To think I may have to live in a society where I would have to carry to full term knowing full well what was ahead of me, and not being able to humanly take care of myself and my child makes me question the ""greatness"" that our country is trying to strive to. "
223,0,I am sorry you had to go through that. Fuck this election. 
224,0,"Thank you, this election is making horrible generalizations of major issues. It is sickening. "
225,0,"Two moments will sink him imo 

Totally unwarranted ""what a nasty woman"" 

Not accepting election results. "
226,1,"Not he repeated ""you're the puppet"" line?  It sounded like a playground insult.  So childish!
"
