,label,text
81,1,"*Right wingers are always superstitious, and the appearance of disastrous polling numbers for The Donald has caused panic among them. They are convinced that this is a sign that the end of times is near or that the election is rigged*

-1 stability"
82,3,"> 
""... But I'd like to start off where we left:  
When I said Japan and Germany--and I'm not to single them out, but South Korea--these are very rich powerful countries--Saudi Arabia nothing but money--we're protecting Saudi Arabia.  

>&nbsp;


>Why aren't they paying? She immediately--when she heard this I questioned it--and I questioned NATO--why aren't the NATO questioned? Why aren't they paying--because they weren't paying.

>&nbsp;


>Since I did this, this was a year ago--all of the sudden they're paying--and I've been getting a lot of, a lot of credit for it. All of the sudden they're starting to pay up--they had to pay up--we're protecting people--they have to pay up--and I'm a big fan of NATO but they have to pay up.

>&nbsp;

>She comes out and says: ""We love our allies we think our allies are great!""  
Well... Its awfully hard to get them to pay up--when you have somebody saying we think how great they are. We have to tell Japan in a very nice way--we have to tell Germany--all of these countries--South Korea.  
We have to say: ""You have to help us out.""  

>&nbsp;

>We have during his regime, President Obama's regime--we've doubled our national debt--we're up to 20 trillion dollars. So my plan--we're going to renegotiate trade deals. We're going to have a lot of free trade--we're going to have free trade--more free trade than we have right now--but we have horrible deals.""  

--[Trump 39min mark]
(https://youtu.be/ye0Xblp_Nb0?t=38m52s)"
83,3,"Worst moment of the debate: 

""I'll leave you in suspense"""
84,1,"I dunno if that beats:

* *I don't trust or believe US intelligence agencies*
* *What a nasty woman*
* *I didn't say that* SMASH CUT to him saying it
* *The Iraqis are attacking Mosul to help Hillary in the polls*
* *Hillary shouldn't be able to vote because I think she committed a crime, and the application of law and order and the constitution is at my whim*

He went full Infowars tonight, and I can count at least two or three attack ads that will just quote him, and he'll claim he never said any of it."
85,1,[removed]
86,0,Unprecidented in the history of American politics is Trump's middle name.
87,1,Junprecedented 
88,1,The J is silent.
89,1,Gore probably has the most legitimate case in history to contest a vote and even he bowed out gracefully.
90,1,"Although I agree that those are terrible, a presidential nominee refusing to state that he will abide by voter choice is literally a nightmare scenario in American politics. "
91,1,"What the fuck does that even mean? 

I'm not trying to be funny or anything. It's just so incoherent and idiotic.

What does it *mean*?"
92,3,"In the history of our nation, each losing candidate makes a concession speech. Every. Single. One. The moderator pretty much laid out the grounds, it is accepted as the norm - almost an unwritten rule if you will - and we move on as a nation. 

**Edit:** The moderator, not Clinton, pointed out that it is essentially custom.

Wallace: But sir, there's a tradition in this country of the peaceful transition of power, and no matter how hard fought a campaign is, the loser concedes to the winner - not saying you'll be the loser - and they come together for the good of the country."
93,3,Trump is very good with unwritten rules........*Tax returns* *cough cough*....uh *sniff*
94,1,"It means he can't answer yes or no, because if he wins, he'll accept the outcome.  If he loses, he's going to whine like a petulant child and declare it's a rigged outcome and The People shouldn't accept that Clinton won.  

From his POV, it's a trick question.  He can't say, ""I accept the outcome no matter what"" or ""I won't accept the outcome"", because it depends on who wins.  If Clinton wins, then it wasn't a real, legitimate election and the voters didn't really get their voice heard.  If he wins, then it's the will of the people and there's no sense challenging his victory."
95,1,[deleted]
96,2,"He's treating a US presidential election like reality TV because he's a narcissistic piece of shit. He doesn't care about the real world consequences, he just wants to tickle his ego. Fuck Republicans for giving this moron the power to have a national stage."
97,1,Horrifying.
98,1,"Oh its guaranteed at this point.  Trump does not give a fuck about what it means for a candidate to not concede.  To him its no big deal.  Frankly, he is just too stupid to realize WHY its important for the peaceful transfer of power."
99,1,Every single inaguration day it's celebrated how beautiful and important this is
100,1,It actually is. This is literally insurrection against the United States.  Accepting the peaceful transfer of power and election results is the foundation of our government. Take that away and we have nothing but chaos.
101,1,"Wow, Van Jones isn't taking any prisoners... 

>What we just got here was the nominee for a major party for the first time in our history signalling to the American people that he has so little faith in our institutions, he has so little faith in our people, he has so little faith in our courts, he has so little faith in our Republican Governors.. that he will not stand in front of his own country, in front of his own nation and say that he respects the process and the outcome. That is an outrage, the appalling lack of patriotism from this man, to stand there and praise Putin and Assad more than he has ever praised any American president.

https://twitter.com/CNN/status/788937779451396097"
102,1,"Honestly Van's best quote of the night was when he was discussing Hombres post debate. The female Hispanic pundant said she found it offensive and why, and the conservative pendants tore into about political correctness being bad.

Van sat there and said something along the lines of: If I tell you something is offensive, and you tell me, it is in the nature of civility that I try to understand how what I said was wrong. It used to be called civility. It wasn't called ""political correctness"" until others(hinting to minorities) started asking for it.

An absolutely perfect and succinct way to sum up the point. "
103,1,"I can sort of understand the logic of someone saying they have no respect for the election process.   I'm not that good of it myself.   What I don't understand is that person RUNNING FOR PRESIDENT.  

""So,  tell us why you want to work here. ""

"" Well,  you're truly awful and I have nothing but disdain for your and your business. """
104,3,"I'd be one thing if he actually rationally criticized our process.

You know, the lack of a national voting holiday, low voter turnout when compared with western liberal democracies, corporate money in the process (inb4 ""but shillary,"" one candidate took the stage and pledged to appoint justices to overturn citizens united, and it wasn't trump), our failure to educate young Americans on civic responsibility, foreign governments actively attempting to subvert our process (*cough* Russia *cough*), totally inadequate polling stations in urban areas, etc, etc, etc.

But that's not what he does. When he's ahead, the polls are great, the people are great, the process is great. When he's down? Literally everything is rigged ooooo woe is me.

Jesus fuck how can you call yourself a trump supporter and not be embarrassed at this point?"
105,1,Van Jones has been AMAZING throughout all this. Always love what I hear from him.
106,3,"I know he’s from Fox News, but damn, I actually think Chris Wallace was a terrific moderator. He wasn’t afraid to interject the candidates when needed or when they didn’t address the question. While he did come across with a conservative bias once or twice, but he certainly stood up against Donald when it was needed. I would love to see him on another network."
107,1,I couldn't agree more. He was a great moderator. 
108,2,He killed it. He went after Clinton and Trump equally it felt like 
109,1,"Not only that, but he went after the audience. He was not putting up with any shit in his house."
110,1,"""Yeah!!!"" ""Woohoo!!!""

*""HEY SETTLE THE FUCK DOWN""*"
111,1,I will TURN THIS DEBATE AROUND so help me GOD
112,1,I was worried he'd be partisan but he seemed to have injected an anti-bullshit aura into the room.
113,1,Easy to do when he hates both candidates.
114,1,"Clearly this is the way it should be done, then."
115,1,"He was even tough on the audience for reacting. 

Chris Wallace just got a new fan. I respect his fairness. "
116,3,"Agreed, I think he was the best out of the three debates.  He kept it focused, kept the questions coming, and was respectful."
117,0,"Michelle Obama: ""When they go low, we go high"" 

Trump 2016: ""we can go lower"" "
118,3,Donald Trump had 60 seconds to let the people of America know why they should be voting him for president. He wasted those 60 seconds on trying to make Hillary look bad one last time. He should have just focused on himself for those last 60 seconds it looked extremely desperate and unprofessional in my opinion.
119,1,"And capped it with ""She's going to be four more years of that president who's more popular than ever right now."" Not showing the best judgement there."
120,0,Agreed. She was struggling in some of those later segments but then completely pulled it back together with that final answer. Then Trump took the easy opening and faceplanted to finish it off
121,3,"Steve Schmidt (R) calls Trump's refusal to accept the election result, under direct question, a ""disqualifying moment"" and calls on Paul Ryan to pull away."
122,0,If I get a nickel every time Trump has a disqualifying moment.....
123,1,You would have a small loan of a million dollars
124,0,"In case you need anymore proof that Hillary knows what she's doing, Hillary turn that Wikileake question around  to make it about Russia/Putin and Trump took the bait."
125,2,"I bet she's just laughing her ass off like ""I can't believe that worked.."""
126,2,"I loved that even while he called it out as being a pivot, which it was, he then continued to sound like a Putin evangelical by saying things like ""I haven't even met him! But they're so great! And we're so weak now! I think if we were friends everything would be better! Haven't met him but he's so strong!""

Was just a seriously jaw-droppingly bad performance. I thought maybe he could pick up more of the ignorant vote since he performed slightly better the second time and actually prepared this time, but just every time he talked it was rambling nonsense. Hillary said ""let me try to translate that"" and he would say ""you can't"" and it was true, because it was gibberish. This election has been entertaining as hell but good god is it going to be a landslide."
127,0,Fox News is surprisingly killing Trump's people on their lies.
128,3,Megyn Kelly is the winner of this debate holy shit.
129,3,"Why do you wanna be president? 

Clinton: this this and this. 

Trump: fuck clinton . Nasty woman"
130,4,"Honestly that's why all of his supporters are voting, so I'd say he hit the nail on the head...just happened to also seal his coffin hopefully. "
131,0,"Barack Obama's approval rating has recently reached a record high, and Trump just said on national TV that a Hillary Clinton presidency would be four more years of Obama.

Top-notch campaigning. 

Edit: spelling"
132,5,Its like Ryan invoking Bernie Sanders.
133,1,"yeah, there's no way that was an accident"
134,1,"So we could have tacos, a Sanders win, and 4 more years of Obama. We will find Utopia."
135,1,"Said this in the other thread, but: I didn't know one senator could change everything in government. He really needs to give up that talking point up.

I know what he is getting at, but it just doesn't make sense. Government in this country is based on compromise. Does he not understand that? "
136,1,"He kept repeating that she could have done something for 30 years, ok let's look at this. 

First Lady of Arkansas 
1983-1992
What can she do?

First Lady of the United States
1993-2001
What can she do?

United States Senator from New York
2001-2009
She worked with fellow members of the United States Senate to make some change but she has no ability to act unilaterally.

United States Secretary of State
2009-2013
Under direct command from Barack Obama but has some major power to enact change on a Geopolitical level.

So she had no real power until she became a U.S. Senator in 2001 which halves Trump's claim. On a global stage she only had real power for four years while being under the command of the POTUS. "
137,2,"No, he doesn't. When you listen to him speak he thinks he can run the country like he runs a company, but he can't."
138,1,Yeah I'm really surprised she didn't tell him that Senators can't introduce legislation that increases revenues because those bills must start in the House and the United States isn't a fucking dictatorship 
139,1,3 debates and not once did somebody get Donald to say **HOW** he was going to do something.
140,1,[deleted]
141,1,hes gonna do a lot of deals in the boardroom. negotiate some of the best deals youve ever seen. believe me. the best.
142,1,They're gonna be tremendous and bring millions and millions of jobs back to America. It's gonna be beautiful. Believe me. 
143,1,Other than his cuttting taxes lol.  It is the only thing he said about any of his plans.
144,1,And getting rid of Obamacare because apparently it's the root of all evil to him
145,1,"I think he just hates the word Obama, he will rename it to Trumpcare.

Who am I kidding, there won't be no care anymore."
146,1,He said it plenty of times.  Lower taxes.  That's all you gotta do!  The economy just fixes itself when you lower taxes.
147,3,"I think there are two categories of people right now:

1. People who have realized that it's a pointless question to ask because Trump doesn't have an answer.  
2. People who think it's a pointless question to ask because they don't care about the details but believe him when he says he'll do it.

I have a hard time believing that *anyone* who isn't already decided on voting for him still thinks he might actually be able to explain in detail what he plans to do.  It's shockingly blatant that there really isn't a concrete plan, just talking points."
148,2,"Just like last debate, Trump showed he has no idea how senate works, when he accused Hillary of not changing the laws on her own as a lone senator just like that."
149,1,"I keep wondering why she didn't remind him that she was a senator, not a dictator."
150,3,"> I keep wondering why she didn't remind him that she was a senator, not a dictator.

And she was only senator for 12 years, not 30.   30 years ago Hillary Clinton the First Lady of Arkansas.    She was supposed to have a major impact on the country from that position?  Have any other First Ladies of Arkansas affected our lives in any way?"
151,1,"Because it has to play in subtext.  Running for president, you can't project powerlessness even if it makes perfect sense.  The expectation is that a person running for president should have been corralling the senate themselves by putting forward, championing, and ensuring a vote for legislation.  To a point that's a totally reasonable expectation: senators can be very influential and we do want the best of the best for the highest office, but even when it isn't reasonable you can't say it.  Even a voter who understands the complexities can have their opinions colored by the implication of weakness."
152,3,"People understand, specially in the recent years, one person can't just change a law...  it's only Trump that doesn't seem to realize that....

Edit: can to can't 
"
153,3,Is Trump not getting his third Emmy basically his version of Hitler not getting into art school?
154,3,"On mobile so I don't have the link, but look up the vid of Obama trashing Trump at the presidential correspondents dinner a few years back. He gets him hard. They show Trump's reaction for a bit and it's just.. this look. That moment right there is like watching a supervillain being born.

It was also, coincidentally, the same night that (not yet known to the crowd/public) the raid on Bin Laden's compound was taking place."
155,1,This is my favorite post in the thread.  
156,1,Slow clap.
157,1,Suspenseful clap. 
158,3,"Not that it matteres but for anyone keeping notice Clinton wore a blue dress, a red dress, and tonight a white dress to complete her murica trinity. "
159,1,They were suits but yes. 
160,1,"I'm not normally into outfit talk, but I love that. Classy af"
161,3,"Huh, weird I didn't consciously notice that. The way I saw it was that she wore red the first debate to counter any idea of her being weak, she wore blue the second debate to paint her in a more calming and personable light, and she wore white the last debate to symbolize the purity of the office of the POTUS."
162,2,I need somebody like you in my life to help me decide what to put on in the mornings.
163,0,"Really thought that Clinton would just ride out the last debate and let Trump bury himself, but she actually went on the offensive and did it surprisingly well. She got the shots in while discussing policy and even added a bit of humor to the mix.

Trump got baited so badly when she did as well. He fell apart 90% of the times she insulted him. His whole debate went off the rails as soon as she said he had choked when he went to meet the president of Mexico.

Edit: Also Clinton looked genuinely disgusted by Trump at various times during the debate, and disgusted to be on the same stage as him. This election has been disturbingly personal at a level I don't remember seeing in any election before."
164,3,The emails were going to be a talking point if hillary just slid by on this one.  She had to be aggressive to maintain the narrative and keep trump talking about other topics that he would fumble with. 
165,1,Even Al Gore accepted the results of a highly contested presidential election in which he won far more votes and a court helped decide.
166,3,MEGYN KELLY IS *SAVAGE* TONIGHT. No fucking brakes on the Kelly train. She is wrecking this poor Trump campaign dude's shit.
167,1,This one? https://youtu.be/Ox3EAov54Ms
168,1,I called the police. What she did to him could not have been illegal. She grilled Donna Brazille later as well but she was able to weasel out. This poor guy though...
169,1,Kellyanne on CNN is having a rough time.
170,1,Walking away... not a good look
171,1,she had no choice but to walk away...
172,1,It would've ended worse for her if she didn't walk away.
173,1,"She's gotta earn her paycheck, but her employer is making it damn near impossible. "
174,1,I missed it. What happened?
175,1,"She was asked ""What happens if he doesn't accept defeat?"" and she just said, ""Oh well he won't lose"" and noped the fuck out."
176,2,Like walked off? Literally? 
177,1,Yes.
178,1,"Holy shit

Edit: [Video](https://youtu.be/mGc3bIuVo7c) "
179,1,Not as dramatic or interesting as I had hoped.
180,4,"Bad Hombres

Rigged, Suspense

Emmys

Nobody has more respect for women (audience laughs)

Nasty Woman

No you"
181,1,"How can he keep going with the respect for women line? Even *if* all of his accusers are lying and conspiring against him...he is on tape numerous times completely disrespecting women. He *says* that he respects women, but he has done absolutely nothing to prove that he does."
182,4,He disrespected a woman tonight! On fucking live TV! That Nasty Woman line was soooo fucking uncalled for. 
183,1,"Wrong!

Wrong!

Wrong!"
184,5,Have to give credit to* Van Jones for pointing out that it's sophistry to compare the US growth rate to developing economies like China and India.
185,3,Lets not forget what I think is the biggest moment.  Trump dismissed the findings of 17 intelligence agencies of the United States in order to defend Putin.  
186,1,"He could have easily spun that... say ""yes, I'm aware of the intelligence being reported and it's very likely accurate. However I'm in favour of maintaining a good relationship with Russia. I think being civil with Putin would help America bigly""

Instead he essentially discredited some very powerful and well run intelligence organizations."
187,1,"Any reasonable person could have easily said, ""Of course I believe the experts and condemn Russia's actions. That doesn't change the fact that I want to know about those e-mails."" The only reason not to say it is because he actually is cozy with Putin.  "
188,4,"""Bad Hombre/Nasty Woman"" just became the couples costume of the year."
189,2,"Wallace: ""Will you accept the peaceful transfer of power if you lose?""

Trump: ""We will see, I like to keep people in suspense""

One attack ad delivered on a silver platter.



"
190,4,That's fucking horrifying and not a laughing matter.  
191,1,I actually consider it a threat. What the fuck man.
192,1,Who doesn't want another Civil War? Was that when America was great?
193,0,"Trump: ""We're going to have a lot of free trade more free trade than we have right now""

Also Trump: ""NAFTA was the worst thing to ever happen to this country"""
194,1,"I'm confused, is NAFTA the worst deal of all time, or was the Iran nuclear deal the worst deal of all time?"
195,1,"He calls every trade deal the worst. He's against trade because it has pros and cons. Therefore, in his eyes, it only has cons"
196,1,"""While I was bringing Osama bin Laden to judgement while you were hosting Celebrity Apprentice""

""Yeah and I should have won an Emmy"""
197,1,"So, he's definitely going to contest the outcome of the election."
198,2,Pence is gonna give the concession speech. No way trump faces the music like that
199,1,"That actually would be appropriate, considering Pence would've been the one in charge of foreign and domestic affairs."
200,1,"As a Canadian I've been wondering, if your not in charge of domestic or foreign policy....... is there a third policy I'm missing. Because if I said I wasn't in charge of anything off my property or on it, that would sound like I wasn't in charge. "
201,1,The third policy is Making America Great Again.
202,1,I think that's the point.
203,0,"[How Donald Trump Picked His Running Mate](http://mobile.nytimes.com/2016/07/20/magazine/how-donald-trump-picked-his-running-mate.html)

> Did he have any interest in being the most powerful vice president in history?

> When Kasich’s adviser asked how this would be the case, Donald Jr. explained that his father’s vice president would be in charge of domestic and foreign policy.

> Then what, the adviser asked, would Trump be in charge of?

> ""Making America great again” was the casual reply.
"
204,1,Why do we keep perpetuating this idea that Syrians refugees aren't being vetted??
205,1,Probably similar reasons why a certain party keeps perpetuating that dead people vote and massive amounts of women yank their aborted babies out 4 days before term.
206,1,Hats off to Wallace tonight. He did as good of a job as you can  possibly do on trying to control the candidates and call them on previous lies.
207,1,"I will admit, I went into this thinking that a Fox News anchor couldn't possibly be unbiased. I was pleasantly surprised."
208,1,"He had way better control, but some of the framing of his questions were weird."
209,0,"I think his framing was very much from a Conservative/GOP/Fox News sort of angle, which isn't a huge shock considering where he works.

I liked it a bit though, because I thought it cut to a lot of issues that GOP/Conservative voters have with Hillary and Trump, and while it should've helped Trump by being more in his supposed 'sweet spot', it was such an incoherent, rambling mess most the time, it completely eliminated the advantage.  Conversely, it gave Clinton an opportunity to really face the 'tough' questions and hammer home solid answers (though she certainly pivoted from a few questions I think we all would've liked some more direct answers to).

In total, I think the debate was a microcosm of what (some of) Fox News and mainstream conservatives feel about Trump and the election - they don't like Clinton, but they know Trump is an asshat and a terrible choice.  I thought Wallace did a service by giving questions that allowed Clinton to really speak directly to the fears of moderate conservatives, and really make her case as being a perfectly acceptable and reasonable candidate for President - not this crazy boogie man that the alt-right and hardliners have...trumped...her up to be. "
210,3,"To me, the defining moment came early:   

(Paraphrase) Clinton: I want the constitution to work for all people. Marriage equality, freedom of choice, take govt. out of women's health.    

Trump: I want the constitution to work as the founders wrote it. (which was in 1787. Slavery, women as second-class citizens, only white male land owners could vote.)    "
211,3,"> Slavery, women as second-class citizens, only white male land owners could vote.

Yes, that would suit Trump perfectly."
212,3,"""A vote for Clinton is a vote for 4 more years of Obama""


... considering Obama's record high approval rating, was that.. an endorsement?"
213,3,"Especially after Paul Ryan's recent mention of ""losing Republican majority in the senate means Bernie wins""...

Republicans are doing a better job of getting me to vote for Hillary than Hillary is."
214,3,"> ""Trump will accept the results of the election because he will win the election"" - Kellyanne Conway

Umm and if he doesn't...?"
215,1,"Conwaybot: ""Does not compute.ERROR.ERROR.MAKE AMERICA GREAT.BIAS""
"
216,1,"https://twitter.com/realDonaldTrump/status/347191326112112640

lmao

EDIT: screenshot just in case http://i.imgur.com/XLFR5sF.png

EDIT2: bonus https://pbs.twimg.com/media/Ciijy_BUgAAFcDu.jpg:large
"
217,1,"...dear god thats not the fake account, is it?"
218,1,"don't think so, it has the tick and all"
219,1,It's not a fake account. It's his 
220,4,How am I just seeing this? 
221,1,Puppet 
222,1,"This is just to add to the rhetoric used this evening in regards to women's health and Roe V. Wade, while I may not like either candidate there was some jargon and wording used to incite fear, ""to rip a child out of a woman"", this wording has made my physically ill. 
[Engaging Slight Rant]
This decision to terminate in my pregnancy later in process (due to t13) was not easy it down right sucked and it to this day, years later, kills me. 
I'll never get over it. 
Tonight I had to listen to someone talk about how I made my decision, how I had been cavalier about what I literally had to do due to the fact that quality of life for my daughter was basically null. 
To think I may have to live in a society where I would have to carry to full term knowing full well what was ahead of me, and not being able to humanly take care of myself and my child makes me question the ""greatness"" that our country is trying to strive to. "
223,1,I am sorry you had to go through that. Fuck this election. 
224,1,"Thank you, this election is making horrible generalizations of major issues. It is sickening. "
225,4,"Two moments will sink him imo 

Totally unwarranted ""what a nasty woman"" 

Not accepting election results. "
226,5,"Not he repeated ""you're the puppet"" line?  It sounded like a playground insult.  So childish!
"
